company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,lm_ai_status
P2025-068,0000092380,LUV,Southwest Airlines,0000092380-26-000004,2025,2026-02-05,1.0.3,0.3.0,18,0.026785714285714284,17,0.025297619047619048,8,0.011904761904761904,1,0.001488095238095238,3,0.004464285714285714,672,success,15,17,0.022321428571428572,0.025297619047619048,-0.0625,0.047619047619047616,-0.002976190476190476,70,success,success
P2025-069,0001535527,CRWD,CrowdStrike,0001535527-25-000009,2025,2025-03-10,1.0.3,0.3.0,35,0.01513840830449827,38,0.01643598615916955,22,0.009515570934256055,1,0.00043252595155709344,8,0.0034602076124567475,2312,success,45,80,0.019463667820069204,0.03460207612456748,-0.28,0.05406574394463668,-0.01513840830449827,198,success,success
P2025-070,0000864749,TRMB,Trimble Inc.,0000864749-25-000090,2025,2025-04-25,1.0.3,0.3.0,17,0.02,7,0.00823529411764706,12,0.01411764705882353,3,0.0035294117647058825,8,0.009411764705882352,850,success,12,20,0.01411764705882353,0.023529411764705882,-0.25,0.03764705882352941,-0.009411764705882352,65,success,success
P2025-071,0000050863,INTC,Intel,0000050863-26-000011,2025,2026-01-23,1.0.3,0.3.0,27,0.00996309963099631,6,0.002214022140221402,15,0.005535055350553505,9,0.0033210332103321034,6,0.002214022140221402,2710,success,41,28,0.015129151291512915,0.010332103321033211,0.18840579710144928,0.025461254612546124,0.004797047970479705,116,success,success
P2025-072,0001561550,DDOG,Datadog,0001628280-26-008819,2025,2026-02-18,1.0.3,0.3.0,27,0.023356401384083045,18,0.015570934256055362,17,0.014705882352941176,1,0.0008650519031141869,10,0.00865051903114187,1156,success,14,48,0.012110726643598616,0.04152249134948097,-0.5483870967741935,0.05363321799307959,-0.029411764705882353,111,success,success
P2025-073,0000820313,APH,Amphenol,0001104659-26-013549,2025,2026-02-11,1.0.3,0.3.0,3,0.007575757575757576,1,0.0025252525252525255,0,0.0,1,0.0025252525252525255,1,0.0025252525252525255,396,success,9,3,0.022727272727272728,0.007575757575757576,0.5,0.030303030303030304,0.015151515151515152,17,success,success
P2025-074,0001645590,HPE,Hewlett Packard Enterprise,0001645590-25-000130,2025,2025-12-18,1.0.3,0.3.0,83,0.017701002345915973,39,0.008317338451695458,43,0.009170398805715504,12,0.0025591810620601407,24,0.005118362124120281,4689,success,73,71,0.015568351460865857,0.015141821283855833,0.013888888888888888,0.030710172744721688,0.00042653017701002344,289,success,success
P2025-075,0000319201,KLAC,KLA Corporation,0000319201-25-000024,2025,2025-08-08,1.0.3,0.3.0,17,0.024390243902439025,10,0.014347202295552367,12,0.01721664275466284,1,0.0014347202295552368,3,0.00430416068866571,697,success,10,24,0.014347202295552367,0.03443328550932568,-0.4117647058823529,0.04878048780487805,-0.020086083213773313,61,success,success
P2025-076,0000068505,MSI,Motorola Solutions,0000068505-26-000010,2025,2026-02-12,1.0.3,0.3.0,30,0.014955134596211365,42,0.020937188434695914,17,0.00847457627118644,3,0.0014955134596211367,11,0.005483549351944167,2006,success,16,54,0.007976071784646061,0.026919242273180457,-0.5428571428571428,0.03489531405782652,-0.018943170488534396,148,success,success
P2025-077,0001045810,NVDA,Nvidia,0001045810-25-000023,2025,2025-02-26,1.0.3,0.3.0,64,0.014437175727498308,30,0.006767426122264832,56,0.01263252876156102,5,0.0011279043537108053,45,0.010151139183397249,4433,success,40,77,0.009023234829686443,0.017369727047146403,-0.3162393162393162,0.026392961876832845,-0.00834649221745996,259,success,success
