sample,method,variable_1,variable_2,correlation,pairwise_N,pvalue
full_sample,spearman,ai_past_tense_share,passive_voice_sentence_share,-0.10923017950755963,1593,1.2464772207349767e-05
full_sample,spearman,ai_past_tense_share,fog_index,-0.007143942028176621,1593,0.7757117786442582
full_sample,spearman,ai_past_tense_share,ai_lm_positive_share,0.12362723830347098,1593,7.444862819930654e-07
full_sample,spearman,ai_past_tense_share,ai_lm_negative_share,-0.1169484124461296,1593,2.867409011341072e-06
full_sample,spearman,ai_past_tense_share,ai_lm_uncertainty_share,-0.17287237654234575,1593,3.739326954723771e-12
full_sample,spearman,ai_past_tense_share,ai_passive_voice_sentence_share,0.07519074245403012,1593,0.00267385834577653
full_sample,spearman,ai_past_tense_share,ai_fog_index,-0.08187081254612077,1593,0.0010732431988269742
full_sample,spearman,ai_past_tense_share,log_report_word_count,0.04214793315514931,1593,0.09263631805178056
full_sample,spearman,ai_past_tense_share,report_word_count,0.04214793315514931,1593,0.09263631805178056
full_sample,spearman,ai_past_tense_share,numeric_token_share,-0.1125610915395772,1593,6.688255382710096e-06
full_sample,spearman,ai_past_tense_share,average_word_length,0.03843606968211624,1593,0.1251678808842091
full_sample,spearman,ai_past_tense_share,lexical_density,0.011865522167462495,1593,0.6360516449432454
full_sample,spearman,ai_past_tense_share,root_type_token_ratio,0.052065776065206903,1593,0.03772331992255326
full_sample,spearman,ai_present_tense_share,ai_present_tense_share,1.0,1593,0.0
full_sample,spearman,ai_present_tense_share,ai_future_tense_share,-0.5405356398510739,1593,1.5197145004725217e-121
full_sample,spearman,ai_present_tense_share,lm_positive_share,-0.16233061805560894,1593,7.163647213417123e-11
full_sample,spearman,ai_present_tense_share,lm_negative_share,-0.059109050643977985,1593,0.018304735155210337
full_sample,spearman,ai_present_tense_share,lm_uncertainty_share,0.026970357618218165,1593,0.28201558518820236
full_sample,spearman,ai_present_tense_share,passive_voice_sentence_share,0.06818783327611737,1593,0.006477567909769038
full_sample,spearman,ai_present_tense_share,fog_index,-0.010962956885819018,1593,0.6619462698816159
full_sample,spearman,ai_present_tense_share,ai_lm_positive_share,-0.1262007786080545,1593,4.3438156143104003e-07
full_sample,spearman,ai_present_tense_share,ai_lm_negative_share,0.1266286204522683,1593,3.96754152214629e-07
full_sample,spearman,ai_present_tense_share,ai_lm_uncertainty_share,0.1533591788985868,1593,7.624327337385504e-10
full_sample,spearman,ai_present_tense_share,ai_passive_voice_sentence_share,-0.06409451772072398,1593,0.010503733548160027
full_sample,spearman,ai_present_tense_share,ai_fog_index,0.1124612015946743,1593,6.816042420696242e-06
full_sample,spearman,ai_present_tense_share,log_report_word_count,-0.028685639307831086,1593,0.25252015119482146
full_sample,spearman,ai_present_tense_share,report_word_count,-0.028685639307831086,1593,0.25252015119482146
full_sample,spearman,ai_present_tense_share,numeric_token_share,0.07459564153053722,1593,0.0028909113497099874
full_sample,spearman,ai_present_tense_share,average_word_length,-0.06032736984737614,1593,0.016035182897977084
full_sample,spearman,ai_present_tense_share,lexical_density,-0.029552536521719817,1593,0.2384601537937595
full_sample,spearman,ai_present_tense_share,root_type_token_ratio,-0.043283461598851956,1593,0.08416761072791844
full_sample,spearman,ai_future_tense_share,ai_future_tense_share,1.0,1593,0.0
full_sample,spearman,ai_future_tense_share,lm_positive_share,0.08936029445151135,1593,0.00035571557323894486
full_sample,spearman,ai_future_tense_share,lm_negative_share,0.14149027641501635,1593,1.4168689341515596e-08
full_sample,spearman,ai_future_tense_share,lm_uncertainty_share,0.07515232386120624,1593,0.0026874084182281215
full_sample,spearman,ai_future_tense_share,passive_voice_sentence_share,-0.06380020709097588,1593,0.010864848336816802
full_sample,spearman,ai_future_tense_share,fog_index,0.07891903717605163,1593,0.0016199337266316906
full_sample,spearman,ai_future_tense_share,ai_lm_positive_share,0.04903394393415558,1593,0.05038235200134775
full_sample,spearman,ai_future_tense_share,ai_lm_negative_share,0.06212935812645177,1593,0.013131541896594425
full_sample,spearman,ai_future_tense_share,ai_lm_uncertainty_share,0.05547116789045862,1593,0.02683190941621696
full_sample,spearman,ai_future_tense_share,ai_passive_voice_sentence_share,0.15779828482951663,1593,2.406266691600497e-10
full_sample,spearman,ai_future_tense_share,ai_fog_index,-0.13428997603190296,1593,7.447999537026385e-08
full_sample,spearman,ai_future_tense_share,log_report_word_count,0.00498312859486843,1593,0.8424710179897175
full_sample,spearman,ai_future_tense_share,report_word_count,0.00498312859486843,1593,0.8424710179897175
full_sample,spearman,ai_future_tense_share,numeric_token_share,-0.12254948396178987,1593,9.299655534304276e-07
full_sample,spearman,ai_future_tense_share,average_word_length,0.0709973047358155,1593,0.004582184115928155
full_sample,spearman,ai_future_tense_share,lexical_density,0.007936863437492274,1593,0.7515959893829794
full_sample,spearman,ai_future_tense_share,root_type_token_ratio,0.03449407111233809,1593,0.16879993180941405
full_sample,spearman,lm_positive_share,lm_positive_share,1.0,2829,0.0
full_sample,spearman,lm_positive_share,lm_negative_share,0.200863301557358,2829,3.879853992178847e-27
full_sample,spearman,lm_positive_share,lm_uncertainty_share,0.19597950991827268,2829,6.884000110086363e-26
full_sample,spearman,lm_positive_share,passive_voice_sentence_share,-0.3181111987472203,2829,1.5088411891713744e-67
full_sample,spearman,lm_positive_share,fog_index,-0.01768008402675403,2829,0.3472010034065637
full_sample,spearman,lm_positive_share,ai_lm_positive_share,0.17098700813399267,1660,2.3326427122782203e-12
full_sample,spearman,lm_positive_share,ai_lm_negative_share,-0.08578924810512881,1660,0.00046676281182078905
full_sample,spearman,lm_positive_share,ai_lm_uncertainty_share,-0.1072512221201762,1660,1.1917507757042193e-05
full_sample,spearman,lm_positive_share,ai_passive_voice_sentence_share,6.926210403310304e-05,1660,0.9977501065818326
full_sample,spearman,lm_positive_share,ai_fog_index,-0.07432431473933217,1660,0.002444619469906328
full_sample,spearman,lm_positive_share,log_report_word_count,-0.2973888064309659,2829,7.2067887976631235e-59
full_sample,spearman,lm_positive_share,report_word_count,-0.2973888064309659,2829,7.2067887976631235e-59
full_sample,spearman,lm_positive_share,numeric_token_share,-0.3113567049299162,2829,1.2160377697909103e-64
full_sample,spearman,lm_positive_share,average_word_length,0.14380837581109723,2829,1.5236676576723314e-14
full_sample,spearman,lm_positive_share,lexical_density,-0.15827124795730993,2829,2.498795390549156e-17
full_sample,spearman,lm_positive_share,root_type_token_ratio,0.5280091614412757,2829,6.612148996852496e-203
full_sample,spearman,lm_negative_share,lm_negative_share,0.9999999999999999,2829,0.0
full_sample,spearman,lm_negative_share,lm_uncertainty_share,0.5881241912444994,2829,6.74231862488791e-263
full_sample,spearman,lm_negative_share,passive_voice_sentence_share,-0.17267977689216948,2829,2.243682982309774e-20
full_sample,spearman,lm_negative_share,fog_index,0.2042533158752907,2829,5.041123113339012e-28
full_sample,spearman,lm_negative_share,ai_lm_positive_share,-0.10293103513440646,1660,2.6487771702041745e-05
full_sample,spearman,lm_negative_share,ai_lm_negative_share,0.028814284349608803,1660,0.24065849122773242
full_sample,spearman,lm_negative_share,ai_lm_uncertainty_share,0.041974432840451985,1660,0.08733363998285221
full_sample,spearman,lm_negative_share,ai_passive_voice_sentence_share,0.11680732227958487,1660,1.8254140964202605e-06
full_sample,spearman,lm_negative_share,ai_fog_index,0.005454038695952955,1660,0.8242759770269648
full_sample,spearman,lm_negative_share,log_report_word_count,0.07217266524507626,2829,0.00012200646009717342
full_sample,spearman,lm_negative_share,report_word_count,0.07217266524507626,2829,0.00012200646009717342
full_sample,spearman,lm_negative_share,numeric_token_share,-0.40844891822329277,2829,3.318431090727986e-114
full_sample,spearman,lm_negative_share,average_word_length,0.1624956100311844,2829,3.410341868718074e-18
full_sample,spearman,lm_negative_share,lexical_density,-0.07410705955632337,2829,7.969498051907872e-05
full_sample,spearman,lm_negative_share,root_type_token_ratio,0.2956811482059419,2829,3.482344916624981e-58
full_sample,spearman,lm_uncertainty_share,lm_uncertainty_share,1.0,2829,0.0
full_sample,spearman,lm_uncertainty_share,passive_voice_sentence_share,-0.1302427463141163,2829,3.551394935182777e-12
full_sample,spearman,lm_uncertainty_share,fog_index,0.1501465409227237,2829,9.902183285227269e-16
full_sample,spearman,lm_uncertainty_share,ai_lm_positive_share,-0.06487673106346986,1660,0.008191482866802305
full_sample,spearman,lm_uncertainty_share,ai_lm_negative_share,0.03729974530798674,1660,0.12873958775942748
full_sample,spearman,lm_uncertainty_share,ai_lm_uncertainty_share,0.09049107427417294,1660,0.0002227729065157477
full_sample,spearman,lm_uncertainty_share,ai_passive_voice_sentence_share,0.10133863360339902,1660,3.528094507554801e-05
full_sample,spearman,lm_uncertainty_share,ai_fog_index,-0.013493226262673196,1660,0.5827538040772385
full_sample,spearman,lm_uncertainty_share,log_report_word_count,0.01365081129551864,2829,0.46797549458029175
full_sample,spearman,lm_uncertainty_share,report_word_count,0.01365081129551864,2829,0.46797549458029175
full_sample,spearman,lm_uncertainty_share,numeric_token_share,-0.4561476001319065,2829,2.041011193952736e-145
full_sample,spearman,lm_uncertainty_share,average_word_length,0.05860583888973236,2829,0.0018180473140980207
full_sample,spearman,lm_uncertainty_share,lexical_density,-0.21190617755213678,2829,4.3975830282871985e-30
full_sample,spearman,lm_uncertainty_share,root_type_token_ratio,0.11772359772114328,2829,3.3725627894585954e-10
full_sample,spearman,passive_voice_sentence_share,passive_voice_sentence_share,1.0,2829,0.0
full_sample,spearman,passive_voice_sentence_share,fog_index,0.2621564753924847,2829,1.1133355212331278e-45
full_sample,spearman,passive_voice_sentence_share,ai_lm_positive_share,-0.06441853322108552,1660,0.008655723800993165
full_sample,spearman,passive_voice_sentence_share,ai_lm_negative_share,0.07180533705134425,1660,0.0034208706597530216
full_sample,spearman,passive_voice_sentence_share,ai_lm_uncertainty_share,0.14061400954862402,1660,8.74966522890772e-09
full_sample,spearman,passive_voice_sentence_share,ai_passive_voice_sentence_share,0.04748341323203705,1660,0.05308177176443381
full_sample,spearman,passive_voice_sentence_share,ai_fog_index,0.1033788181491474,1660,2.4418130203234684e-05
full_sample,spearman,passive_voice_sentence_share,log_report_word_count,0.2598129297309586,2829,7.182946968186383e-45
full_sample,spearman,passive_voice_sentence_share,report_word_count,0.2598129297309586,2829,7.182946968186383e-45
full_sample,spearman,passive_voice_sentence_share,numeric_token_share,0.10427382412135582,2829,2.7154228065924835e-08
full_sample,spearman,passive_voice_sentence_share,average_word_length,0.07390065457762614,2829,8.34406596989363e-05
full_sample,spearman,passive_voice_sentence_share,lexical_density,0.11921107796158857,2829,2.0105802792283946e-10
full_sample,spearman,passive_voice_sentence_share,root_type_token_ratio,-0.3795521543416334,2829,1.2729531295524477e-97
full_sample,spearman,fog_index,fog_index,1.0,2829,0.0
full_sample,spearman,fog_index,ai_lm_positive_share,-0.06867689661194258,1660,0.005121238603987698
full_sample,spearman,fog_index,ai_lm_negative_share,0.07632446606491008,1660,0.0018589205458068273
full_sample,spearman,fog_index,ai_lm_uncertainty_share,0.11430468064799192,1660,3.0277471216198447e-06
full_sample,spearman,fog_index,ai_passive_voice_sentence_share,0.16126298626915717,1660,3.87701434099714e-11
full_sample,spearman,fog_index,ai_fog_index,0.17091798308207976,1660,2.381055315759251e-12
full_sample,spearman,fog_index,log_report_word_count,0.4352445190374411,2829,4.0397908503839473e-131
full_sample,spearman,fog_index,report_word_count,0.4352445190374411,2829,4.0397908503839473e-131
full_sample,spearman,fog_index,numeric_token_share,-0.21588748953701525,2829,3.463992486048865e-31
full_sample,spearman,fog_index,average_word_length,0.2792588487346612,2829,7.67791633266179e-52
full_sample,spearman,fog_index,lexical_density,0.11069314223603702,2829,3.56666116196461e-09
full_sample,spearman,fog_index,root_type_token_ratio,-0.2157635757486091,2829,3.751988344286971e-31
full_sample,spearman,ai_lm_positive_share,ai_lm_positive_share,1.0,1660,0.0
full_sample,spearman,ai_lm_positive_share,ai_lm_negative_share,-0.15171988062011943,1660,5.202223736469556e-10
full_sample,spearman,ai_lm_positive_share,ai_lm_uncertainty_share,-0.16491351659691977,1660,1.3764640440727148e-11
full_sample,spearman,ai_lm_positive_share,ai_passive_voice_sentence_share,-0.059790065099227754,1660,0.01483520297741061
full_sample,spearman,ai_lm_positive_share,ai_fog_index,0.015852794417198304,1660,0.5186382187572536
full_sample,spearman,ai_lm_positive_share,log_report_word_count,-0.10185314830335626,1660,3.2174544773282184e-05
full_sample,spearman,ai_lm_positive_share,report_word_count,-0.10185314830335626,1660,3.2174544773282184e-05
full_sample,spearman,ai_lm_positive_share,numeric_token_share,0.013202133170790996,1660,0.5909125883061117
full_sample,spearman,ai_lm_positive_share,average_word_length,0.03392460049376949,1660,0.16710997939038058
full_sample,spearman,ai_lm_positive_share,lexical_density,0.036755331620241805,1660,0.1344182903929648
full_sample,spearman,ai_lm_positive_share,root_type_token_ratio,0.055314658299665385,1660,0.024213886811610526
full_sample,spearman,ai_lm_negative_share,ai_lm_negative_share,0.9999999999999999,1660,0.0
full_sample,spearman,ai_lm_negative_share,ai_lm_uncertainty_share,0.5417221494812098,1660,3.094396198709071e-127
full_sample,spearman,ai_lm_negative_share,ai_passive_voice_sentence_share,0.23758363039358865,1660,9.854816149200277e-23
full_sample,spearman,ai_lm_negative_share,ai_fog_index,0.06804068246916942,1660,0.0055488509039219435
full_sample,spearman,ai_lm_negative_share,log_report_word_count,0.02373588637796615,1660,0.33380343950764524
full_sample,spearman,ai_lm_negative_share,report_word_count,0.02373588637796615,1660,0.33380343950764524
full_sample,spearman,ai_lm_negative_share,numeric_token_share,0.022959522833824558,1660,0.34986011258365124
full_sample,spearman,ai_lm_negative_share,average_word_length,0.042152534270233376,1660,0.08599850101651021
full_sample,spearman,ai_lm_negative_share,lexical_density,0.08680941722046813,1660,0.0003987551142029004
full_sample,spearman,ai_lm_negative_share,root_type_token_ratio,-0.038707664561706434,1660,0.11491684137229663
full_sample,spearman,ai_lm_uncertainty_share,ai_lm_uncertainty_share,1.0,1660,0.0
full_sample,spearman,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,0.08604832198221996,1660,0.00044853573908169067
full_sample,spearman,ai_lm_uncertainty_share,ai_fog_index,-0.1061384140261451,1660,1.4682693981617536e-05
full_sample,spearman,ai_lm_uncertainty_share,log_report_word_count,0.06789944087449545,1660,0.005648042922964824
full_sample,spearman,ai_lm_uncertainty_share,report_word_count,0.06789944087449545,1660,0.005648042922964824
full_sample,spearman,ai_lm_uncertainty_share,numeric_token_share,-0.003984879174581708,1660,0.8711210615007359
full_sample,spearman,ai_lm_uncertainty_share,average_word_length,0.05333786716492032,1660,0.029775812059934962
full_sample,spearman,ai_lm_uncertainty_share,lexical_density,0.07815408196951579,1660,0.0014389804894183714
full_sample,spearman,ai_lm_uncertainty_share,root_type_token_ratio,-0.08107842291906862,1660,0.0009452257128388726
full_sample,spearman,ai_passive_voice_sentence_share,ai_passive_voice_sentence_share,1.0,1660,0.0
full_sample,spearman,ai_passive_voice_sentence_share,ai_fog_index,0.08695077924617935,1660,0.00039009692579848555
full_sample,spearman,ai_passive_voice_sentence_share,log_report_word_count,0.05105197792364272,1660,0.03754340861883347
full_sample,spearman,ai_passive_voice_sentence_share,report_word_count,0.05105197792364272,1660,0.03754340861883347
full_sample,spearman,ai_passive_voice_sentence_share,numeric_token_share,-0.12089508506270778,1660,7.80989882850067e-07
full_sample,spearman,ai_passive_voice_sentence_share,average_word_length,0.08898191591468381,1660,0.00028356386225757385
full_sample,spearman,ai_passive_voice_sentence_share,lexical_density,0.013397961616258535,1660,0.5854181055244365
full_sample,spearman,ai_passive_voice_sentence_share,root_type_token_ratio,-0.01573726294182155,1660,0.5216906276471913
full_sample,spearman,ai_fog_index,ai_fog_index,1.0,1660,0.0
full_sample,spearman,ai_fog_index,log_report_word_count,0.01936896716150939,1660,0.4303275612291828
full_sample,spearman,ai_fog_index,report_word_count,0.01936896716150939,1660,0.4303275612291828
full_sample,spearman,ai_fog_index,numeric_token_share,0.08795091686401531,1660,0.00033367495010296484
full_sample,spearman,ai_fog_index,average_word_length,0.1015798847290085,1660,3.379052823499744e-05
full_sample,spearman,ai_fog_index,lexical_density,0.14042800744829886,1660,9.156616493977151e-09
full_sample,spearman,ai_fog_index,root_type_token_ratio,-0.09762921964425872,1660,6.769602011664888e-05
full_sample,spearman,log_report_word_count,log_report_word_count,1.0,2829,0.0
full_sample,spearman,log_report_word_count,report_word_count,1.0,2829,0.0
full_sample,spearman,log_report_word_count,numeric_token_share,-0.09444278909755277,2829,4.846640206963707e-07
full_sample,spearman,log_report_word_count,average_word_length,-0.04336005941434709,2829,0.021093026290777077
full_sample,spearman,log_report_word_count,lexical_density,0.12340621093550447,2829,4.516537072653578e-11
full_sample,spearman,log_report_word_count,root_type_token_ratio,-0.5067308263065202,2829,1.9890345848014494e-184
full_sample,spearman,report_word_count,report_word_count,1.0,2829,0.0
full_sample,spearman,report_word_count,numeric_token_share,-0.09444278909755277,2829,4.846640206963707e-07
full_sample,spearman,report_word_count,average_word_length,-0.04336005941434709,2829,0.021093026290777077
full_sample,spearman,report_word_count,lexical_density,0.12340621093550447,2829,4.516537072653578e-11
full_sample,spearman,report_word_count,root_type_token_ratio,-0.5067308263065202,2829,1.9890345848014494e-184
full_sample,spearman,numeric_token_share,numeric_token_share,1.0,2829,0.0
full_sample,spearman,numeric_token_share,average_word_length,-0.13521271820628783,2829,5.132317080363931e-13
full_sample,spearman,numeric_token_share,lexical_density,0.06708432927376086,2829,0.0003562323436806493
full_sample,spearman,numeric_token_share,root_type_token_ratio,-0.24354260076241602,2829,1.7863720744172112e-39
full_sample,spearman,average_word_length,average_word_length,1.0,2829,0.0
full_sample,spearman,average_word_length,lexical_density,0.6210879365861068,2829,1.6162467213166632e-301
full_sample,spearman,average_word_length,root_type_token_ratio,0.13922537116625047,2829,1.0210812862621408e-13
full_sample,spearman,lexical_density,lexical_density,1.0,2829,0.0
full_sample,spearman,lexical_density,root_type_token_ratio,-0.023233359050458553,2829,0.2166948711442416
full_sample,spearman,root_type_token_ratio,root_type_token_ratio,0.9999999999999999,2829,0.0
ai_disclosers,pearson,ai_sentence_count,ai_sentence_count,0.9999999999999998,1660,0.0
ai_disclosers,pearson,ai_sentence_count,log1p_ai_sentence_count,0.8370888009815758,1660,0.0
ai_disclosers,pearson,ai_sentence_count,ai_concreteness,-0.010828774495314893,1659,0.6593973367125221
ai_disclosers,pearson,ai_sentence_count,ai_past_tense_share,-0.01799830842865446,1593,0.47284976946397
ai_disclosers,pearson,ai_sentence_count,ai_present_tense_share,0.009879183461818592,1593,0.6935795162476162
ai_disclosers,pearson,ai_sentence_count,ai_future_tense_share,0.012085116778456476,1593,0.6298165743239679
ai_disclosers,pearson,ai_sentence_count,ai_lm_positive_share,-0.054320154872333375,1660,0.02688811211821299
ai_disclosers,pearson,ai_sentence_count,ai_lm_negative_share,-0.010665612558501354,1660,0.6641177207484343
ai_disclosers,pearson,ai_sentence_count,ai_lm_uncertainty_share,-0.03385461847809781,1660,0.16798782519079677
ai_disclosers,pearson,ai_sentence_count,ai_passive_voice_sentence_share,0.01981572369200673,1660,0.41976730122155376
ai_disclosers,pearson,ai_sentence_count,ai_fog_index,-0.1412405963629462,1660,7.503972396630534e-09
ai_disclosers,pearson,ai_sentence_count,log_report_word_count,0.042019300387163915,1660,0.08699572541937534
ai_disclosers,pearson,log1p_ai_sentence_count,log1p_ai_sentence_count,1.0,1660,0.0
ai_disclosers,pearson,log1p_ai_sentence_count,ai_concreteness,-0.1358092597318154,1659,2.804866468879823e-08
ai_disclosers,pearson,log1p_ai_sentence_count,ai_past_tense_share,-0.07732387889646307,1593,0.002012482313699129
ai_disclosers,pearson,log1p_ai_sentence_count,ai_present_tense_share,0.05611969657919679,1593,0.02509877424170243
ai_disclosers,pearson,log1p_ai_sentence_count,ai_future_tense_share,0.025420721537535912,1593,0.31059729122492075
ai_disclosers,pearson,log1p_ai_sentence_count,ai_lm_positive_share,-0.0937652467283252,1660,0.00013032687367288046
ai_disclosers,pearson,log1p_ai_sentence_count,ai_lm_negative_share,0.08955662618715211,1660,0.00025878170468343544
ai_disclosers,pearson,log1p_ai_sentence_count,ai_lm_uncertainty_share,0.05273015403125445,1660,0.03169262456752282
ai_disclosers,pearson,log1p_ai_sentence_count,ai_passive_voice_sentence_share,0.04705117566270476,1660,0.05528519398991542
ai_disclosers,pearson,log1p_ai_sentence_count,ai_fog_index,-0.16571084344608755,1660,1.0944043001781449e-11
ai_disclosers,pearson,log1p_ai_sentence_count,log_report_word_count,0.07443104260437046,1660,0.002409534066888846
ai_disclosers,pearson,ai_concreteness,ai_concreteness,1.0,1659,0.0
ai_disclosers,pearson,ai_concreteness,ai_past_tense_share,0.23812071442390778,1593,5.665260166963615e-22
ai_disclosers,pearson,ai_concreteness,ai_present_tense_share,-0.19798659814780264,1593,1.5239638408814386e-15
ai_disclosers,pearson,ai_concreteness,ai_future_tense_share,-0.029527415398288098,1593,0.23885965954360433
ai_disclosers,pearson,ai_concreteness,ai_lm_positive_share,0.06959131913184112,1659,0.004570909146615166
ai_disclosers,pearson,ai_concreteness,ai_lm_negative_share,-0.47925294365143956,1659,5.203093978923652e-96
ai_disclosers,pearson,ai_concreteness,ai_lm_uncertainty_share,-0.553970461331077,1659,4.531308175094905e-134
ai_disclosers,pearson,ai_concreteness,ai_passive_voice_sentence_share,-0.03181449598900278,1659,0.19525753154604933
ai_disclosers,pearson,ai_concreteness,ai_fog_index,-0.018193405280288795,1659,0.4589753501110002
ai_disclosers,pearson,ai_concreteness,log_report_word_count,-0.12090213969568936,1659,7.858110623208622e-07
ai_disclosers,pearson,ai_past_tense_share,ai_past_tense_share,1.0,1593,0.0
ai_disclosers,pearson,ai_past_tense_share,ai_present_tense_share,-0.8573562790659351,1593,0.0
ai_disclosers,pearson,ai_past_tense_share,ai_future_tense_share,-0.07381790338409931,1593,0.0031987864543711634
ai_disclosers,pearson,ai_past_tense_share,ai_lm_positive_share,0.0984475707705581,1593,8.293425676237704e-05
ai_disclosers,pearson,ai_past_tense_share,ai_lm_negative_share,-0.17303778043891593,1593,3.564657408223761e-12
ai_disclosers,pearson,ai_past_tense_share,ai_lm_uncertainty_share,-0.19508511815160892,1593,3.9723019051392875e-15
ai_disclosers,pearson,ai_past_tense_share,ai_passive_voice_sentence_share,-0.030020682475684627,1593,0.23110122369559685
ai_disclosers,pearson,ai_past_tense_share,ai_fog_index,-0.04795722436032808,1593,0.055660194452500714
ai_disclosers,pearson,ai_past_tense_share,log_report_word_count,0.006643571811320708,1593,0.7910435855987706
ai_disclosers,pearson,ai_present_tense_share,ai_present_tense_share,0.9999999999999997,1593,0.0
ai_disclosers,pearson,ai_present_tense_share,ai_future_tense_share,-0.45003088737774266,1593,2.8936738939484363e-80
ai_disclosers,pearson,ai_present_tense_share,ai_lm_positive_share,-0.12971064786069594,1593,2.0476338154965926e-07
ai_disclosers,pearson,ai_present_tense_share,ai_lm_negative_share,0.19493976965032697,1593,4.1659634299455604e-15
ai_disclosers,pearson,ai_present_tense_share,ai_lm_uncertainty_share,0.2055378416287954,1593,1.1742946008923968e-16
ai_disclosers,pearson,ai_present_tense_share,ai_passive_voice_sentence_share,0.04448547835147717,1593,0.07589666828010838
ai_disclosers,pearson,ai_present_tense_share,ai_fog_index,0.0641606244738071,1593,0.010424103769664404
ai_disclosers,pearson,ai_present_tense_share,log_report_word_count,0.0018701659792463253,1593,0.9405454713744752
ai_disclosers,pearson,ai_future_tense_share,ai_future_tense_share,1.0,1593,0.0
ai_disclosers,pearson,ai_future_tense_share,ai_lm_positive_share,0.08051275893517924,1593,0.00129919507719784
ai_disclosers,pearson,ai_future_tense_share,ai_lm_negative_share,-0.07748420711709449,1593,0.0019694102321033435
ai_disclosers,pearson,ai_future_tense_share,ai_lm_uncertainty_share,-0.05976711718222896,1593,0.017046202191509374
ai_disclosers,pearson,ai_future_tense_share,ai_passive_voice_sentence_share,-0.03410618163358825,1593,0.17364424699713688
ai_disclosers,pearson,ai_future_tense_share,ai_fog_index,-0.04110781013441728,1593,0.10098086470370607
ai_disclosers,pearson,ai_future_tense_share,log_report_word_count,-0.01514961069921475,1593,0.5456991001222864
ai_disclosers,pearson,ai_lm_positive_share,ai_lm_positive_share,0.9999999999999997,1660,0.0
ai_disclosers,pearson,ai_lm_positive_share,ai_lm_negative_share,-0.19347815813832758,1660,1.8320606044913913e-15
ai_disclosers,pearson,ai_lm_positive_share,ai_lm_uncertainty_share,-0.1749964011891507,1660,6.971332287899295e-13
ai_disclosers,pearson,ai_lm_positive_share,ai_passive_voice_sentence_share,-0.11352729247102195,1660,3.535580448863761e-06
ai_disclosers,pearson,ai_lm_positive_share,ai_fog_index,-0.0014038627698688784,1660,0.9544219947815883
ai_disclosers,pearson,ai_lm_positive_share,log_report_word_count,-0.07743065447855878,1660,0.0015933084377221063
ai_disclosers,pearson,ai_lm_negative_share,ai_lm_negative_share,0.9999999999999996,1660,0.0
ai_disclosers,pearson,ai_lm_negative_share,ai_lm_uncertainty_share,0.3599248021569428,1660,6.074014525180705e-52
ai_disclosers,pearson,ai_lm_negative_share,ai_passive_voice_sentence_share,0.15028746531844664,1660,7.577015564768008e-10
ai_disclosers,pearson,ai_lm_negative_share,ai_fog_index,0.0671758926160068,1660,0.006181682708986947
ai_disclosers,pearson,ai_lm_negative_share,log_report_word_count,-0.012057010684322685,1660,0.6235058297264284
ai_disclosers,pearson,ai_lm_uncertainty_share,ai_lm_uncertainty_share,0.9999999999999999,1660,0.0
ai_disclosers,pearson,ai_lm_uncertainty_share,ai_passive_voice_sentence_share,-0.04064812454066793,1660,0.09780949487603167
ai_disclosers,pearson,ai_lm_uncertainty_share,ai_fog_index,-0.06562762776432751,1660,0.007478667287293634
ai_disclosers,pearson,ai_lm_uncertainty_share,log_report_word_count,0.02092061627987246,1660,0.39431296947365124
ai_disclosers,pearson,ai_passive_voice_sentence_share,ai_passive_voice_sentence_share,0.9999999999999999,1660,0.0
ai_disclosers,pearson,ai_passive_voice_sentence_share,ai_fog_index,0.1584667934482315,1660,8.43509331863369e-11
ai_disclosers,pearson,ai_passive_voice_sentence_share,log_report_word_count,0.003413683418132537,1660,0.889466211545744
ai_disclosers,pearson,ai_fog_index,ai_fog_index,1.0,1660,0.0
ai_disclosers,pearson,ai_fog_index,log_report_word_count,-0.002675510096728229,1660,0.9132606682401623
ai_disclosers,pearson,log_report_word_count,log_report_word_count,1.0,1660,0.0
ai_disclosers,spearman,ai_sentence_count,ai_sentence_count,0.9999999999999999,1660,0.0
ai_disclosers,spearman,ai_sentence_count,log1p_ai_sentence_count,0.9999999999999999,1660,0.0
ai_disclosers,spearman,ai_sentence_count,ai_concreteness,-0.12925324218634535,1659,1.272265623342952e-07
ai_disclosers,spearman,ai_sentence_count,ai_past_tense_share,0.2870631586012438,1593,1.3454855964219646e-31
ai_disclosers,spearman,ai_sentence_count,ai_present_tense_share,-0.26731757509565396,1593,1.8047454472308563e-27
ai_disclosers,spearman,ai_sentence_count,ai_future_tense_share,0.43692815726519557,1593,2.9687679236597397e-75
ai_disclosers,spearman,ai_sentence_count,ai_lm_positive_share,0.06762705150094869,1660,0.005843862573513738
ai_disclosers,spearman,ai_sentence_count,ai_lm_negative_share,0.293093823424447,1660,3.051746152284621e-34
ai_disclosers,spearman,ai_sentence_count,ai_lm_uncertainty_share,0.20213166275576483,1660,9.156670550849217e-17
ai_disclosers,spearman,ai_sentence_count,ai_passive_voice_sentence_share,0.3980014384780851,1660,3.9926858004404853e-64
ai_disclosers,spearman,ai_sentence_count,ai_fog_index,-0.19593363191430238,1660,7.939657123755043e-16
ai_disclosers,spearman,ai_sentence_count,log_report_word_count,0.08363134409089482,1660,0.0006477025741295404
ai_disclosers,spearman,log1p_ai_sentence_count,log1p_ai_sentence_count,0.9999999999999999,1660,0.0
