company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version
P2025-048,0000731766,UNH,UnitedHealth Group,0000731766-26-000062,2025,2026-03-02,1.0.3,0.3.0,1,18,0.46119552,39029,1793,15,0.00836587,success,14,0.02269044,13,0.02106969,11,0.01782820,4,0.00648298,10,0.01620746,617,success,6,28,0.00972447,0.04538088,-0.64705882,0.05510535,-0.03565640,73,success,2.57247934,2.44000000,0.66956416,1.44000000,4.65000000,242,355,113,0.68169014,156,85,warning_stem_collisions,2.83572016,2.72000000,0.79209004,1.26000000,4.96000000,15809,21806,5997,0.72498395,1888,4519,warning_stem_collisions,38884,10.56833813,1793,762,21.68655884,22.35987628,0.02718342,18,0.46291534,8449,0.17850126,2870606,268445,0.09351510,success,285,796,-0.47271045,660,0.01771669,348,0.00934153,65,0.00174483,652,0.01750195,326,0.00875097,,,0.00765039,0.02136741,-0.01371702,0.02901780,2612,37253,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-049,0001555280,ZTS,Zoetis,0001555280-26-000011,2025,2026-02-12,1.0.3,0.3.0,1,44,0.67806013,64891,3111,31,0.00996464,success,31,0.03229167,28,0.02916667,22,0.02291667,0,0.00000000,15,0.01562500,960,success,12,31,0.01250000,0.03229167,-0.44186047,0.04479167,-0.01979167,116,success,2.60945869,2.48000000,0.72778749,1.30000000,4.93000000,351,538,187,0.65241636,219,111,warning_stem_collisions,2.89276143,2.80000000,0.83129434,1.04000000,5.00000000,25150,34121,8971,0.73708273,2507,6679,warning_stem_collisions,64738,11.07810363,3111,1404,20.80938605,20.71536222,0.02738732,44,0.67966264,10538,0.13999150,3307949,437098,0.13213565,success,394,1362,-0.55125285,1381,0.02218474,657,0.01055422,119,0.00191165,744,0.01195181,523,0.00840161,,,0.00632932,0.02187952,-0.01555020,0.02820884,4259,62250,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-050,0000010456,BAX,Baxter International,0001628280-26-007733,2025,2026-02-12,1.0.3,0.3.0,1,34,0.57144778,59498,2633,23,0.00873528,success,23,0.03095559,21,0.02826380,9,0.01211306,3,0.00403769,6,0.00807537,743,success,6,26,0.00807537,0.03499327,-0.62500000,0.04306864,-0.02691790,83,success,2.73215827,2.61000000,0.77375592,1.50000000,4.87000000,278,425,147,0.65411765,156,95,warning_stem_collisions,2.85961199,2.74000000,0.81530729,1.26000000,5.00000000,23195,31400,8205,0.73869427,2181,6226,warning_stem_collisions,59458,10.99302546,2633,1025,22.58184580,21.23582423,0.03277944,34,0.57183222,13017,0.17960676,3388596,396315,0.11695552,success,332,1477,-0.63294638,1181,0.02075863,568,0.00998383,86,0.00151164,741,0.01302468,517,0.00908739,,,0.00583562,0.02596147,-0.02012585,0.03179709,3993,56892,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-051,0000842023,TECH,Bio-Techne,0001558370-25-011716,2025,2025-08-22,1.0.3,0.3.0,0,0,0.00000000,48962,2267,0,0.00000000,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.86761768,2.79000000,0.79607802,1.19000000,5.00000000,19544,25830,6286,0.75663957,2040,4740,warning_stem_collisions,48828,10.79605920,2267,721,21.53859727,21.15325404,0.03323913,0,0.00000000,8963,0.15509335,3861666,330731,0.08564464,success,294,1062,-0.56637168,749,0.01612001,279,0.00600465,111,0.00238895,566,0.01218147,430,0.00925448,,,0.00632748,0.02285640,-0.01652893,0.02918388,2966,46464,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-052,0001093557,DXCM,Dexcom,0001093557-26-000027,2025,2026-02-12,1.0.3,0.3.0,1,33,0.44786450,73683,3181,20,0.00628733,success,19,0.03035144,20,0.03194888,6,0.00958466,5,0.00798722,10,0.01597444,626,success,8,17,0.01277955,0.02715655,-0.36000000,0.03993610,-0.01437700,75,success,2.61687243,2.46000000,0.68998963,1.62000000,4.67000000,243,355,112,0.68450704,171,54,warning_stem_collisions,2.83660880,2.72000000,0.80444286,1.19000000,5.00000000,28627,38101,9474,0.75134511,2803,7020,warning_stem_collisions,73863,11.20996730,3181,1265,23.22005659,21.04002716,0.01973925,33,0.44677308,9251,0.11130495,2525851,490035,0.19400788,success,422,2155,-0.67248739,1660,0.02317077,1080,0.01507496,229,0.00319645,1289,0.01799224,756,0.01055247,,,0.00589040,0.03008012,-0.02418972,0.03597052,6137,71642,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-053,0000936468,LMT,Lockheed Martin,0001628280-26-004195,2025,2026-01-29,1.0.3,0.3.0,1,6,0.10589107,56662,2436,6,0.00246305,success,5,0.02380952,0,0.00000000,1,0.00476190,0,0.00000000,1,0.00476190,210,success,3,4,0.01428571,0.01904762,-0.14285714,0.03333333,-0.00476190,10,success,2.70211009,2.67000000,0.67312236,1.62000000,4.39000000,109,134,25,0.81343284,69,18,warning_stem_collisions,2.86532847,2.81000000,0.78480079,1.26000000,5.00000000,22468,29990,7522,0.74918306,2147,5683,warning_stem_collisions,56803,10.94734442,2436,849,23.31814450,21.14215323,0.03068500,6,0.10562822,7924,0.12242186,2909179,380486,0.13078810,success,316,1032,-0.53115727,1059,0.01947479,492,0.00904778,85,0.00156313,984,0.01809555,516,0.00948913,,,0.00581117,0.01897826,-0.01316709,0.02478944,3825,54378,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-054,0000702165,NSC,Norfolk Southern,0001628280-26-006268,2025,2026-02-09,1.0.3,0.3.0,1,2,0.05644615,35432,1950,1,0.00051282,success,2,0.05714286,0,0.00000000,1,0.02857143,0,0.00000000,0,0.00000000,35,success,0,3,0.00000000,0.08571429,-1.00000000,0.08571429,-0.08571429,5,success,2.70125000,2.64000000,0.60069621,1.54000000,4.25000000,16,19,3,0.84210526,16,2,warning_stem_collisions,2.90142817,2.80000000,0.82485521,1.19000000,5.00000000,14123,18453,4330,0.76534981,1962,3241,warning_stem_collisions,35394,10.47429759,1950,834,18.15076923,20.07316083,0.03802904,2,0.05650675,11642,0.24751254,2364467,235979,0.09980220,success,176,945,-0.68599465,588,0.01745118,282,0.00836944,90,0.00267110,473,0.01403811,245,0.00727132,,,0.00522348,0.02804654,-0.02282305,0.03327002,2351,33694,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-055,0000052988,J,Jacobs Solutions,0001628280-25-053316,2025,2025-11-20,1.0.3,0.3.0,1,34,0.54870570,61964,2866,25,0.00872296,success,20,0.02484472,8,0.00993789,13,0.01614907,3,0.00372671,8,0.00993789,805,success,15,23,0.01863354,0.02857143,-0.21052632,0.04720497,-0.00993789,74,success,2.76005848,2.61500000,0.78092238,1.48000000,4.87000000,342,470,128,0.72765957,220,76,warning_stem_collisions,2.84095944,2.74000000,0.79294124,1.26000000,5.00000000,24233,32351,8118,0.74906494,2419,6015,warning_stem_collisions,61893,11.03316237,2866,1236,21.59560363,21.44200910,0.03564216,34,0.54933514,12605,0.16919917,3349864,417340,0.12458416,success,406,1537,-0.58208955,1269,0.02151321,679,0.01151101,116,0.00196653,926,0.01569837,588,0.00996830,,,0.00688287,0.02605659,-0.01917372,0.03293946,4595,58987,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-056,0000105634,EME,Emcor,0000105634-26-000025,2025,2026-02-26,1.0.3,0.3.0,1,9,0.19017433,47325,2078,6,0.00288739,success,5,0.02155172,4,0.01724138,4,0.01724138,0,0.00000000,0,0.00000000,232,success,1,10,0.00431034,0.04310345,-0.81818182,0.04741379,-0.03879310,18,success,2.89663462,2.88000000,0.74108757,1.50000000,4.57000000,104,137,33,0.75912409,80,23,warning_stem_collisions,2.87012756,2.80000000,0.78429200,1.29000000,5.00000000,18815,24557,5742,0.76617665,2091,4717,warning_stem_collisions,47081,10.75962480,2078,884,22.65688162,22.00687864,0.03472738,9,0.19115992,9039,0.16106557,2769673,319348,0.11530170,success,284,938,-0.53518822,950,0.02109330,399,0.00885919,86,0.00190950,624,0.01385497,472,0.01048004,,,0.00630579,0.02082686,-0.01452107,0.02713264,3127,45038,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-057,0000076334,PH,Parker Hannifin,0000076334-25-000035,2025,2025-08-22,1.0.3,0.3.0,1,1,0.03305567,30252,1620,1,0.00061728,success,2,0.07407407,0,0.00000000,1,0.03703704,0,0.00000000,0,0.00000000,27,success,0,1,0.00000000,0.03703704,-1.00000000,0.03703704,-0.03703704,3,success,2.69571429,2.55500000,0.70019094,1.63000000,4.10000000,14,16,2,0.87500000,14,1,warning_stem_collisions,2.89141473,2.82000000,0.79617034,1.26000000,5.00000000,12285,16170,3885,0.75974026,1711,2912,warning_stem_collisions,30068,10.31121676,1620,678,18.56049383,20.80231217,0.03648397,1,0.03325795,9830,0.24637826,2461050,203221,0.08257492,success,233,467,-0.33428571,500,0.01750639,198,0.00693253,57,0.00199573,292,0.01022373,200,0.00700256,,,0.00815798,0.01635097,-0.00819299,0.02450895,1662,28561,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-058,0000900075,CPRT,Copart,0001628280-25-042946,2025,2025-09-26,1.0.3,0.3.0,1,11,0.27137712,40534,1850,5,0.00270270,success,2,0.01190476,1,0.00595238,2,0.01190476,0,0.00000000,0,0.00000000,168,success,0,6,0.00000000,0.03571429,-1.00000000,0.03571429,-0.03571429,8,success,2.88304878,2.80000000,0.77677050,1.68000000,4.93000000,82,103,21,0.79611650,55,17,warning_stem_collisions,2.95796153,2.86000000,0.85012952,1.26000000,5.00000000,16326,21130,4804,0.77264553,2042,3559,warning_stem_collisions,40627,10.61218815,1850,791,21.96054054,20.73190397,0.02498339,11,0.27075590,5346,0.11628565,2029406,268571,0.13233971,success,253,740,-0.49043303,670,0.01709576,347,0.00885407,100,0.00255161,435,0.01109949,263,0.00671072,,,0.00645556,0.01888189,-0.01242632,0.02533745,2345,39191,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-060,0001090727,UPS,United Parcel Service,0001628280-26-008432,2025,2026-02-17,1.0.3,0.3.0,1,9,0.16876055,53330,3032,7,0.00230871,success,7,0.03804348,2,0.01086957,3,0.01630435,0,0.00000000,1,0.00543478,184,success,2,10,0.01086957,0.05434783,-0.66666667,0.06521739,-0.04347826,21,success,2.68243902,2.49000000,0.70485695,1.50000000,4.57000000,82,119,37,0.68907563,67,24,warning_stem_collisions,2.89259600,2.79000000,0.80018074,1.19000000,5.00000000,21225,28258,7033,0.75111473,2027,5351,warning_stem_collisions,53057,10.87912209,3032,1390,17.49901055,19.47584836,0.03530166,9,0.16962889,11949,0.18381380,4075933,358467,0.08794723,success,311,802,-0.44115004,896,0.01775981,351,0.00695725,109,0.00216051,483,0.00957365,419,0.00830509,,,0.00616440,0.01589661,-0.00973222,0.02206101,2826,50451,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-061,0001048911,FDX,FedEx,0001048911-25-000011,2025,2025-07-21,1.0.3,0.3.0,1,26,0.39626294,65613,3371,17,0.00504301,success,19,0.02006336,20,0.02111932,11,0.01161563,1,0.00105597,7,0.00739176,947,success,10,33,0.01055966,0.03484688,-0.53488372,0.04540655,-0.02428722,82,success,2.83760391,2.68000000,0.81368348,1.40000000,4.93000000,409,554,145,0.73826715,261,113,warning_stem_collisions,2.92401309,2.82000000,0.82503947,1.19000000,5.00000000,26117,35302,9185,0.73981644,2633,6293,warning_stem_collisions,65628,11.09175771,3371,1306,19.46840700,20.00141226,0.03443652,26,0.39617237,14102,0.17687194,3450652,444621,0.12885130,success,515,978,-0.31011386,1124,0.01802091,576,0.00923491,128,0.00205220,644,0.01032515,459,0.00735907,,,0.00825691,0.01568011,-0.00742320,0.02393702,3645,62372,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-062,0001067701,URI,United Rentals,0001067701-26-000007,2025,2026-01-28,1.0.3,0.3.0,1,18,0.36595035,49187,2288,12,0.00524476,success,14,0.04142012,8,0.02366864,8,0.02366864,0,0.00000000,2,0.00591716,338,success,5,21,0.01479290,0.06213018,-0.61538462,0.07692308,-0.04733728,48,success,2.47721739,2.33000000,0.69218940,1.30000000,4.87000000,115,178,63,0.64606742,84,44,warning_stem_collisions,2.86822790,2.72000000,0.81320783,1.26000000,5.00000000,19254,25079,5825,0.76773396,1934,4453,warning_stem_collisions,48925,10.79804379,2288,938,21.38330420,20.95622470,0.03779254,18,0.36791007,11535,0.19078730,2629421,323944,0.12319975,success,240,887,-0.57409051,798,0.01712446,365,0.00783262,100,0.00214592,405,0.00869099,495,0.01062232,,,0.00515021,0.01903433,-0.01388412,0.02418455,2779,46600,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-063,0001316835,BLDR,Builders FirstSource,0001193125-26-054643,2025,2026-02-17,1.0.3,0.3.0,1,14,0.25593682,54701,2375,10,0.00421053,success,18,0.03278689,18,0.03278689,7,0.01275046,0,0.00000000,4,0.00728597,549,success,4,13,0.00728597,0.02367942,-0.52941176,0.03096539,-0.01639344,55,success,2.72918552,2.56000000,0.75495543,1.26000000,4.89000000,221,314,93,0.70382166,157,62,warning_stem_collisions,2.90574698,2.82000000,0.82679700,1.19000000,5.00000000,21761,28871,7110,0.75373212,2043,5431,warning_stem_collisions,54323,10.90270299,2375,752,22.87284211,20.78913965,0.03145997,14,0.25771773,5291,0.08875432,3221548,364679,0.11319993,success,377,904,-0.41139735,863,0.01659839,406,0.00780874,105,0.00201950,424,0.00815494,453,0.00871271,,,0.00725098,0.01738696,-0.01013598,0.02463793,2938,51993,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-064,0000040545,GE,GE Aerospace,0000040545-26-000008,2025,2026-01-29,1.0.3,0.3.0,1,5,0.10784927,46361,2030,4,0.00197044,success,7,0.03043478,8,0.03478261,3,0.01304348,1,0.00434783,3,0.01304348,230,success,1,8,0.00434783,0.03478261,-0.77777778,0.03913043,-0.03043478,27,success,2.64628319,2.56000000,0.70006345,1.50000000,4.70000000,113,141,28,0.80141844,87,21,warning_stem_collisions,2.85205895,2.79000000,0.78783871,1.04000000,5.00000000,18490,24827,6337,0.74475370,2023,4750,warning_stem_collisions,46146,10.73956556,2030,668,22.73201970,22.62367637,0.04134703,5,0.10835175,13298,0.22370635,3254149,311089,0.09559765,success,237,909,-0.58638743,763,0.01747955,269,0.00616252,103,0.00235963,606,0.01388284,347,0.00794942,,,0.00542943,0.02082427,-0.01539484,0.02625369,2810,43651,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-065,0001035983,FIX,Comfort Systems USA,0001104659-26-017530,2025,2026-02-19,1.0.3,0.3.0,1,4,0.07670035,52151,2224,4,0.00179856,success,4,0.01659751,2,0.00829876,1,0.00414938,0,0.00000000,0,0.00000000,241,success,4,14,0.01659751,0.05809129,-0.55555556,0.07468880,-0.04149378,24,success,2.73387755,2.57000000,0.77513084,1.44000000,5.00000000,98,135,37,0.72592593,80,24,warning_stem_collisions,2.84334263,2.76000000,0.78280088,1.19000000,5.00000000,20427,26764,6337,0.76322672,2023,5017,warning_stem_collisions,52031,10.85959497,2224,710,23.39523381,21.03432351,0.02871365,4,0.07687725,6285,0.10777488,3051116,345839,0.11334836,success,359,913,-0.43553459,988,0.01975012,401,0.00801599,131,0.00261869,729,0.01457271,531,0.01061469,,,0.00717641,0.01825087,-0.01107446,0.02542729,3487,50025,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-066,0000062996,MAS,Masco,0000062996-26-000005,2025,2026-02-10,1.0.3,0.3.0,1,2,0.07052435,28359,1558,2,0.00128370,success,3,0.04545455,0,0.00000000,2,0.03030303,0,0.00000000,0,0.00000000,66,success,0,6,0.00000000,0.09090909,-1.00000000,0.09090909,-0.09090909,9,success,2.64275862,2.59000000,0.58737227,1.63000000,4.48000000,29,36,7,0.80555556,23,5,warning_stem_collisions,2.87559737,2.79000000,0.80347802,1.30000000,5.00000000,11266,14816,3550,0.76039417,1550,2739,warning_stem_collisions,28183,10.24647424,1558,738,18.08921694,19.42470392,0.03690168,2,0.07096477,6511,0.18766934,2263939,189536,0.08371957,success,138,471,-0.54679803,536,0.01997764,216,0.00805069,53,0.00197540,188,0.00700708,223,0.00831159,,,0.00514350,0.01755498,-0.01241148,0.02269847,1521,26830,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-067,0001474735,GNRC,Generac,0001437749-26-004568,2025,2026-02-18,1.0.3,0.3.0,1,10,0.20008003,49980,2303,8,0.00347373,success,5,0.01515152,2,0.00606061,3,0.00909091,0,0.00000000,4,0.01212121,330,success,3,9,0.00909091,0.02727273,-0.50000000,0.03636364,-0.01818182,21,success,2.86531250,2.89000000,0.74155657,1.40000000,4.70000000,160,200,40,0.80000000,102,26,warning_stem_collisions,2.90376322,2.83000000,0.80610058,1.19000000,5.00000000,20044,26342,6298,0.76091413,2191,4609,warning_stem_collisions,49807,10.81591082,2303,737,21.62700825,21.80815359,0.03204369,10,0.20077499,13557,0.21395430,3311733,332641,0.10044318,success,318,1007,-0.52000000,790,0.01660815,355,0.00746316,101,0.00212332,547,0.01149957,338,0.00710577,,,0.00668531,0.02117014,-0.01448483,0.02785545,2883,47567,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-068,0000092380,LUV,Southwest Airlines,0000092380-26-000004,2025,2026-02-05,1.0.3,0.3.0,1,29,0.40613971,71404,3056,20,0.00654450,success,18,0.02678571,17,0.02529762,8,0.01190476,1,0.00148810,3,0.00446429,672,success,15,17,0.02232143,0.02529762,-0.06250000,0.04761905,-0.00297619,70,success,2.73822148,2.54000000,0.81486475,1.40000000,4.93000000,298,454,156,0.65638767,184,92,warning_stem_collisions,2.99576810,2.89000000,0.84804032,1.19000000,5.00000000,28668,38658,9990,0.74158001,2630,6832,warning_stem_collisions,71375,11.17570295,3056,1110,23.35569372,21.42490104,0.03639930,29,0.40630473,9763,0.12032586,2847406,481593,0.16913394,success,436,1508,-0.55144033,1029,0.01533098,525,0.00782193,152,0.00226463,921,0.01372190,556,0.00828379,,,0.00649593,0.02246756,-0.01597163,0.02896348,4292,67119,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-069,0001535527,CRWD,CrowdStrike,0001535527-25-000009,2025,2025-03-10,1.0.3,0.3.0,1,105,1.55201466,67654,2865,66,0.02303665,success,35,0.01513841,38,0.01643599,22,0.00951557,1,0.00043253,8,0.00346021,2312,success,45,80,0.01946367,0.03460208,-0.28000000,0.05406574,-0.01513841,198,success,2.88967607,2.72000000,0.84638626,1.30000000,5.00000000,957,1385,428,0.69097473,431,216,warning_stem_collisions,2.84901623,2.76000000,0.80832680,1.19000000,5.00000000,26622,35339,8717,0.75333201,2561,6588,warning_stem_collisions,67378,11.11807383,2865,1204,23.51762653,21.24853711,0.02342011,105,1.55837217,5792,0.07915812,2384579,454614,0.19064749,success,537,2082,-0.58991982,1330,0.02049844,815,0.01256107,180,0.00277422,866,0.01334710,553,0.00852303,,,0.00827644,0.03208853,-0.02381209,0.04036496,5215,64883,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-070,0000864749,TRMB,Trimble Inc.,0000864749-25-000090,2025,2025-04-25,1.0.3,0.3.0,1,41,1.03483089,39620,2019,27,0.01337296,success,17,0.02000000,7,0.00823529,12,0.01411765,3,0.00352941,8,0.00941176,850,success,12,20,0.01411765,0.02352941,-0.25000000,0.03764706,-0.00941176,65,success,2.85921788,2.67000000,0.78698843,1.50000000,4.93000000,358,496,138,0.72177419,226,78,warning_stem_collisions,2.88797345,2.81000000,0.80310590,1.17000000,5.00000000,15820,21382,5562,0.73987466,2138,4017,warning_stem_collisions,39500,10.58405595,2019,945,19.56414066,20.08557664,0.02237975,41,1.03797468,6236,0.13634773,2002287,269684,0.13468798,success,376,828,-0.37541528,703,0.01844418,372,0.00975994,71,0.00186278,281,0.00737243,319,0.00836941,,,0.00986488,0.02172373,-0.01185885,0.03158861,2467,38115,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-071,0000050863,INTC,Intel,0000050863-26-000011,2025,2026-01-23,1.0.3,0.3.0,1,113,1.78022844,63475,2970,86,0.02895623,success,27,0.00996310,6,0.00221402,15,0.00553506,9,0.00332103,6,0.00221402,2710,success,41,28,0.01512915,0.01033210,0.18840580,0.02546125,0.00479705,116,success,3.03851163,3.00000000,0.84680204,1.26000000,4.96000000,1075,1656,581,0.64915459,434,281,warning_stem_collisions,2.88511126,2.81000000,0.80374476,1.26000000,5.00000000,23998,33252,9254,0.72170095,2416,6188,warning_stem_collisions,63456,11.05810203,2970,1066,21.36565657,21.18738588,0.03585161,113,1.78076147,15038,0.19158152,3320720,423692,0.12759040,success,433,1440,-0.53764015,871,0.01446531,386,0.00641058,100,0.00166077,529,0.00878548,552,0.00916746,,,0.00719114,0.02391510,-0.01672396,0.03110624,3639,60213,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-072,0001561550,DDOG,Datadog,0001628280-26-008819,2025,2026-02-18,1.0.3,0.3.0,1,65,1.23313919,52711,2303,40,0.01736865,success,27,0.02335640,18,0.01557093,17,0.01470588,1,0.00086505,10,0.00865052,1156,success,14,48,0.01211073,0.04152249,-0.54838710,0.05363322,-0.02941176,111,success,2.86917526,2.82000000,0.83081040,1.30000000,5.00000000,485,718,233,0.67548747,271,145,warning_stem_collisions,2.84320553,2.75000000,0.80043199,1.26000000,5.00000000,20265,27111,6846,0.74748257,2206,5427,warning_stem_collisions,52541,10.86934910,2303,972,22.81415545,20.77839275,0.02439999,65,1.23712910,5410,0.09335473,2086014,350807,0.16817097,success,358,1329,-0.57557795,1147,0.02263801,681,0.01344070,154,0.00303945,653,0.01288807,436,0.00860521,,,0.00706574,0.02623009,-0.01916435,0.03329583,3871,50667,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-073,0000820313,APH,Amphenol,0001104659-26-013549,2025,2026-02-11,1.0.3,0.3.0,1,16,0.22811845,70139,2662,13,0.00488355,success,3,0.00757576,1,0.00252525,0,0.00000000,1,0.00252525,1,0.00252525,396,success,9,3,0.02272727,0.00757576,0.50000000,0.03030303,0.01515152,17,success,3.00735484,2.88000000,0.86297765,1.50000000,4.93000000,155,231,76,0.67099567,81,48,warning_stem_collisions,2.93387923,2.85000000,0.81551828,1.19000000,5.00000000,27392,36205,8813,0.75658058,1909,6640,warning_stem_collisions,69924,11.15516422,2662,795,26.26746807,22.75363821,0.04840970,16,0.22881986,10836,0.13417533,5318142,466498,0.08771823,success,272,901,-0.53623188,1074,0.01640747,404,0.00617190,116,0.00177213,667,0.01018974,502,0.00766904,,,0.00415534,0.01376455,-0.00960922,0.01791989,3378,65458,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-074,0001645590,HPE,Hewlett Packard Enterprise,0001645590-25-000130,2025,2025-12-18,1.0.3,0.3.0,1,168,2.04533833,82138,3572,119,0.03331467,success,83,0.01770100,39,0.00831734,43,0.00917040,12,0.00255918,24,0.00511836,4689,success,73,71,0.01556835,0.01514182,0.01388889,0.03071017,0.00042653,289,success,2.87574877,2.71000000,0.84013789,1.19000000,4.93000000,1823,2741,918,0.66508574,672,579,warning_stem_collisions,2.86889567,2.75000000,0.81146900,1.19000000,5.00000000,32753,44348,11595,0.73854514,2610,8274,warning_stem_collisions,82103,11.31572984,3572,1581,22.98516237,21.87151902,0.02703921,168,2.04621025,15479,0.15862557,4814483,555988,0.11548239,success,508,1692,-0.53818182,1671,0.02124792,801,0.01018527,138,0.00175477,855,0.01087191,661,0.00840507,,,0.00645957,0.02151495,-0.01505538,0.02797452,5189,78643,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
P2025-075,0000319201,KLAC,KLA Corporation,0000319201-25-000024,2025,2025-08-08,1.0.3,0.3.0,1,30,0.50954549,58876,2443,23,0.00941465,success,17,0.02439024,10,0.01434720,12,0.01721664,1,0.00143472,3,0.00430416,697,success,10,24,0.01434720,0.03443329,-0.41176471,0.04878049,-0.02008608,61,success,2.77450980,2.67000000,0.80081555,1.50000000,4.93000000,255,368,113,0.69293478,158,69,warning_stem_collisions,2.84481133,2.74000000,0.79694723,1.26000000,5.00000000,22553,30163,7610,0.74770414,2274,5932,warning_stem_collisions,58798,10.98186312,2443,973,24.06794924,21.26149851,0.02688867,30,0.51022144,8644,0.12816939,2891232,390754,0.13515138,success,372,1284,-0.55072464,1170,0.02065386,587,0.01036224,150,0.00264793,556,0.00981500,569,0.01004449,,,0.00656687,0.02266629,-0.01609942,0.02923316,3854,56648,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0
