sample_year,snapshot_date,historical_source_date,symbol,security,gics_sector,gics_sub_industry,headquarters,date_added,cik,founded,metadata_status,membership_source,metadata_source
2019,2020-01-01,2019-12-23,EVRG,Evergy,Utilities,Electric Utilities,"Kansas City, Missouri",2018-06-05,0001711269,1909,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,EW,Edwards Lifesciences,Health Care,Health Care Equipment,"Irvine, California",2011-04-01,0001099800,1958,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,EXC,Exelon,Utilities,Electric Utilities,"Chicago, Illinois",1957-03-04,0001109357,2000,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,EXPD,Expeditors International,Industrials,Air Freight & Logistics,"Seattle, Washington",2007-10-10,0000746515,1979,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Seattle, Washington",2007-10-02,0001324424,1996,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,EXR,Extra Space Storage,Real Estate,Self-Storage REITs,"Salt Lake City, Utah",2016-01-19,0001289490,1977,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,"Dearborn, Michigan",1957-03-04,0000037996,1903,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,"Midland, Texas",2018-12-03,0001539838,2007,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FAST,Fastenal,Industrials,Trading Companies & Distributors,"Winona, Minnesota",2008-09-15,0000815556,1967,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FB,Facebook,,,,,0001326801,,curated_legacy_ticker_map,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FBHS,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,FCX,Freeport-McMoRan,Materials,Copper,"Phoenix, Arizona",2011-07-01,0000831259,1912,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FDX,FedEx,Industrials,Air Freight & Logistics,"Memphis, Tennessee",1980-12-31,0001048911,1971,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FE,FirstEnergy,Utilities,Electric Utilities,"Akron, Ohio",1997-11-28,0001031296,1997,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FFIV,"F5, Inc.",Information Technology,Communications Equipment,"Seattle, Washington",2010-12-20,0001048695,1996,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,"Jacksonville, Florida",2006-11-10,0001136893,1968,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FISV,Fiserv,Financials,Transaction & Payment Processing Services,"Brookfield, Wisconsin",2001-04-02,0000798354,1984,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FITB,Fifth Third Bancorp,Financials,Regional Banks,"Cincinnati, Ohio",1996-03-29,0000035527,1858,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FLIR,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,FLS,FLOWSERVE CORP,,,,,0000030625,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FLT,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,FMC,FMC CORP,,,,,0000037785,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FOX,Fox Corporation (Class B),Communication Services,Broadcasting,"New York City, New York",2019-03-19,0001754301,2019,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,"New York City, New York",2019-03-19,0001754301,2019,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FRC,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,"Rockville, Maryland",2016-02-01,0000034903,1962,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FTI,TechnipFMC plc,,,,,0001681459,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FTNT,Fortinet,Information Technology,Systems Software,"Sunnyvale, California",2018-10-11,0001262039,2000,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,"Everett, Washington",2016-07-01,0001659166,2016,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GD,General Dynamics,Industrials,Aerospace & Defense,"Reston, Virginia",1957-03-04,0000040533,1899,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GE,GE Aerospace,Industrials,Aerospace & Defense,"Evendale, Ohio",1957-03-04,0000040545,1892,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GILD,Gilead Sciences,Health Care,Biotechnology,"Foster City, California",2004-07-01,0000882095,1987,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,"Golden Valley, Minnesota",1957-03-04,0000040704,1856,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GL,Globe Life,Financials,Life & Health Insurance,"McKinney, Texas",1989-04-30,0000320335,1900,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GLW,Corning Inc.,Information Technology,Electronic Components,"Corning, New York",1995-02-27,0000024741,1851,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GM,General Motors,Consumer Discretionary,Automobile Manufacturers,"Detroit, Michigan",2013-06-06,0001467858,1908,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,"Mountain View, California",2014-04-03,0001652044,1998,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,"Mountain View, California",2006-04-03,0001652044,1998,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GPC,Genuine Parts Company,Consumer Discretionary,Distributors,"Atlanta, Georgia",1973-12-31,0000040987,1925,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GPN,Global Payments,Financials,Transaction & Payment Processing Services,"Atlanta, Georgia",2016-04-25,0001123360,2000,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GPS,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,GRMN,Garmin,Consumer Discretionary,Consumer Electronics,"Schaffhausen, Switzerland",2012-12-12,0001121788,1989,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GS,Goldman Sachs,Financials,Investment Banking & Brokerage,"New York City, New York",2002-07-22,0000886982,1869,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",1981-06-30,0000277135,1927,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HAL,Halliburton,Energy,Oil & Gas Equipment & Services,"Houston, Texas",1957-03-04,0000045012,1919,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HAS,Hasbro,Consumer Discretionary,Leisure Products,"Pawtucket, Rhode Island",1984-09-30,0000046080,1923,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HBAN,Huntington Bancshares,Financials,Regional Banks,"Columbus, Ohio; Detroit, Michigan",1997-08-28,0000049196,1866,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HBI,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,HCA,HCA Healthcare,Health Care,Health Care Facilities,"Nashville, Tennessee",2015-01-27,0000860730,1968,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,"Atlanta, Georgia",1988-03-31,0000354950,1978,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HES,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,HFC,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,HIG,Hartford (The),Financials,Property & Casualty Insurance,"Hartford, Connecticut",1957-03-04,0000874766,1810,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,"Newport News, Virginia",2018-01-03,0001501585,2011,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Tysons Corner, Virginia",2017-06-19,0001585689,1919,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HOG,"HARLEY-DAVIDSON, INC.",,,,,0000793952,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HOLX,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,HON,Honeywell Technologies,Industrials,Industrial Conglomerates,"Charlotte, North Carolina",1957-03-04,0000773840,1906,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HP,"Helmerich & Payne, Inc.",,,,,0000046765,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals","Houston, Texas",2015-11-02,0001645590,2015,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals","Palo Alto, California",1974-12-31,0000047217,1939 (2015),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HRB,H&R BLOCK INC,,,,,0000012659,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,"Austin, Minnesota",2009-03-04,0000048465,1891,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HSIC,Henry Schein,Health Care,Health Care Distributors,"Melville, New York",2015-03-17,0001000228,1932,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,"Bethesda, Maryland",2007-03-20,0001070750,1993,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,"Hershey, Pennsylvania",1957-03-04,0000047111,1894,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,HUM,Humana,Health Care,Managed Health Care,"Louisville, Kentucky",2012-12-10,0000049071,1961,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IBM,IBM,Information Technology,IT Consulting & Other Services,"Armonk, New York",1957-03-04,0000051143,1911,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,"Atlanta, Georgia",2007-09-26,0001571949,2000,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,"Westbrook, Maine",2017-01-05,0000874716,1983,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,"Northbrook, Illinois",2019-08-09,0000832101,1988,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,"New York City, New York",1976-03-31,0000051253,1958 (1889),current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ILMN,"ILLUMINA, INC.",,,,,0001110803,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,INCY,Incyte,Health Care,Biotechnology,"Wilmington, Delaware",2017-02-28,0000879169,1991,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,INFO,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,INTC,Intel,Information Technology,Semiconductors,"Santa Clara, California",1976-12-31,0000050863,1968,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,INTU,Intuit,Information Technology,Application Software,"Mountain View, California",2000-12-05,0000896878,1983,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,"Memphis, Tennessee",1957-03-04,0000051434,1898,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IPG,,,,,,,,historical_membership_only,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,
2019,2020-01-01,2019-12-23,IPGP,IPG PHOTONICS CORP,,,,,0001111928,,sec_current_ticker_snapshot,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IQV,IQVIA,Health Care,Life Sciences Tools & Services,"Durham, North Carolina",2017-08-29,0001478242,1982,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,"Davidson, North Carolina",2020-03-03,0001699150,1859,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,IRM,Iron Mountain,Real Estate,Other Specialized REITs,"Portsmouth, New Hampshire",2009-01-06,0001020569,1951,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
2019,2020-01-01,2019-12-23,ISRG,Intuitive Surgical,Health Care,Health Care Equipment,"Sunnyvale, California",2008-06-02,0001035267,1995,current_table,https://raw.githubusercontent.com/fja05680/sp500/master/S%26P%20500%20Historical%20Components%20%26%20Changes%20(Updated).csv,https://en.wikipedia.org/w/index.php?title=List_of_S%26P_500_companies&printable=yes
