company_id,cik,accession_number,object_key,sha256,file_size,upload_status
S2020-136,0001751788,0001751788-21-000010,2020/sample_500/html/raw/0001751788/0001751788-21-000010.html,7ab8ab33aa4dcb71f1cdfe474caec38ade1dd9715ebe365812ae22c9856d7150,7742047,uploaded
S2020-137,0001666700,0001666700-21-000005,2020/sample_500/html/raw/0001666700/0001666700-21-000005.html,79ac0a8b0190e7c3c4c8f49d478b8313a6954c03d6aefbd845c3549c344a02bb,5828800,uploaded
S2020-138,0001326160,0001326160-21-000063,2020/sample_500/html/raw/0001326160/0001326160-21-000063.html,70675c4f6fc9eb917d071e5996c1bc1f2e9e4b19290681d84c6d1a2873372bf2,19237040,uploaded
S2020-139,0000821189,0000821189-21-000017,2020/sample_500/html/raw/0000821189/0000821189-21-000017.html,05bb41808eb92a674c2bdf75fad166c2c4e03362993a16eaea434afe97f79031,5459962,uploaded
S2020-140,0000915389,0000915389-21-000016,2020/sample_500/html/raw/0000915389/0000915389-21-000016.html,01beb6644e751af4970511650ec276fd12d83ef36ebd45df379d4149032c4aed,5325010,uploaded
S2020-141,0001551182,0001551182-21-000022,2020/sample_500/html/raw/0001551182/0001551182-21-000022.html,88e14fcd64b7a65835ebed06006617acf24bcceed71618fdce19658b66c3557f,4542812,uploaded
S2020-142,0000031462,0001558370-21-001916,2020/sample_500/html/raw/0000031462/0001558370-21-001916.html,a935dd3fa07b14d615e3e04df43bbc8eb44d4f13cde7e38dd0b3eab8044fa362,9223562,uploaded
S2020-143,0000827052,0000827052-21-000019,2020/sample_500/html/raw/0000827052/0000827052-21-000019.html,5cd88062365e79813c5f3727c9fefc29f53cf21d89f7064a4708e0f6c525db62,6851238,uploaded
S2020-144,0001099800,0001099800-21-000007,2020/sample_500/html/raw/0001099800/0001099800-21-000007.html,23937d389a4fe2e7aa57038a7cbb371e57787be0039247bb9194ce15c3e8f063,3687645,uploaded
S2020-145,0000712515,0000712515-20-000019,2020/sample_500/html/raw/0000712515/0000712515-20-000019.html,485d8e1e30509e650fd77c4b895bc24d992033edac04381e585c9fd897accc22,4155367,uploaded
S2020-146,0000032604,0000032604-20-000041,2020/sample_500/html/raw/0000032604/0000032604-20-000041.html,4db73dcc2b530722a3bc2db6b24e413d0772f191b4d3bb95c9a8094f8c5b5c52,2721156,uploaded
S2020-147,0000065984,0000065984-21-000096,2020/sample_500/html/raw/0000065984/0000065984-21-000096.html,3ce919cc90479e919bc6366cbb0b80bf9f9d9b05c799653a77334a1a6b2861d6,19630995,uploaded
S2020-148,0000033185,0000033185-21-000025,2020/sample_500/html/raw/0000033185/0000033185-21-000025.html,666b16ae9f1f78659d5c3d397eabcbadde547921990c6f251ec5fefaec915943,4794907,uploaded
S2020-149,0001101239,0001628280-21-002563,2020/sample_500/html/raw/0001101239/0001628280-21-002563.html,a8bbc9442aff4d6f8922a50eaebf1cfd05d7489d792ab390a0b000cccaab82e9,7187204,uploaded
S2020-150,0000906107,0001564590-21-006679,2020/sample_500/html/raw/0000906107/0001564590-21-006679.html,36286717b32ce62d88b03ccf3f664ea74706bcab2a6676ef4c98adc59d48f9ee,18124470,uploaded
S2020-151,0000920522,0000920522-21-000015,2020/sample_500/html/raw/0000920522/0000920522-21-000015.html,dee867fcfd237abde2346f2b30622df323d46a5ce90d31036e0c62a5ebb4c65a,7920868,uploaded
S2020-152,0001001250,0001001250-20-000065,2020/sample_500/html/raw/0001001250/0001001250-20-000065.html,113e6bce8d06e3c36fe385e99be9471774c5642a87847016f5a19677f65a605a,7290350,uploaded
S2020-153,0001370637,0001370637-21-000012,2020/sample_500/html/raw/0001370637/0001370637-21-000012.html,3be3633fd5e8204a2e3aaadd32588dff52aa41e5185a439f41a1f54ff017ef22,3719290,uploaded
S2020-154,0001711269,0001711269-21-000023,2020/sample_500/html/raw/0001711269/0001711269-21-000023.html,976a4f3b4723993efc3b40924322b07aae099c00efadc1ecbccf154490c0fa08,9920674,uploaded
S2020-155,0000072741,0000072741-21-000005,2020/sample_500/html/raw/0000072741/0000072741-21-000005.html,e616e60b465effdcb5837d2c02f610bb18479ef56b4cc6e84ac4a1bcb48475a0,10232491,uploaded
S2020-156,0001109357,0001109357-21-000022,2020/sample_500/html/raw/0001109357/0001109357-21-000022.html,79414686fa30db114ca8601bcd57957534e6262856e905b005b15f896cdf7a1d,24458360,uploaded
S2020-157,0001324424,0001324424-21-000015,2020/sample_500/html/raw/0001324424/0001324424-21-000015.html,bdd1ebb9766bcc934cd5246d970b4ea7d4298ac511a4c242f30ff02800d7f69c,3609395,uploaded
S2020-158,0000746515,0001564590-21-006925,2020/sample_500/html/raw/0000746515/0001564590-21-006925.html,ebee931e99c25c70703c15d7b1b50e4f4229ef8653918acc5f7a93a4b3c5ed54,3512380,uploaded
S2020-159,0001289490,0001628280-21-003458,2020/sample_500/html/raw/0001289490/0001628280-21-003458.html,f71120348dc333099dc71db7b755986cd955661bfbcf3eac96e9488be9c61fb8,3503103,uploaded
S2020-160,0000034088,0000034088-21-000012,2020/sample_500/html/raw/0000034088/0000034088-21-000012.html,366943ccec6d767c5dc2f1e0336585a82aa9b344d29f1216da0416a8eca9e3de,6179087,uploaded
S2020-161,0001048695,0001048695-20-000041,2020/sample_500/html/raw/0001048695/0001048695-20-000041.html,0e47c253c5a431d697ae65f25e5741d608e029abd384d0214a37165ddaa62c0c,2878752,uploaded
S2020-162,0000037785,0000037785-21-000024,2020/sample_500/html/raw/0000037785/0000037785-21-000024.html,d74661f57b50ea888b69bde9454ad551167ccbc507826940cdf82b0f4320abd8,4664401,uploaded
S2020-163,0001326801,0001326801-21-000014,2020/sample_500/html/raw/0001326801/0001326801-21-000014.html,10c26789638d0cde59ac28e5c32b51dea9717ac7cf01f0778e1a4dbd64e9f6d2,2768590,uploaded
S2020-164,0000815556,0000815556-21-000008,2020/sample_500/html/raw/0000815556/0000815556-21-000008.html,2c6f0162b3e5c89f2ef687b9dbfceff694ab3593c08815491841f85bd5301bc8,2430835,uploaded
S2020-165,0001048911,0001564590-20-032775,2020/sample_500/html/raw/0001048911/0001564590-20-032775.html,30e04f1c655f35bea285036e2ab46a006b62c21e9bc1249ff6b751dd16d61466,9007538,uploaded
S2020-166,0000034903,0000034903-21-000020,2020/sample_500/html/raw/0000034903/0000034903-21-000020.html,b8345c63539d13c89e2f8a0077bc594d7765cf876d2e841759f7387e8af90ce8,4150484,uploaded
S2020-167,0001136893,0001136893-21-000025,2020/sample_500/html/raw/0001136893/0001136893-21-000025.html,ac873dca069e07c50197a6b9ab9c24c031065becd8f669548f01850d7592e334,3527154,uploaded
S2020-168,0000035527,0000035527-21-000100,2020/sample_500/html/raw/0000035527/0000035527-21-000100.html,c8166d945104b6f2fd28449c52aa753b55594e00c772b6309e8eddaf3d8ba3aa,11858035,uploaded
S2020-169,0001031296,0001031296-21-000020,2020/sample_500/html/raw/0001031296/0001031296-21-000020.html,e7e735cedf7d526dc9dbec462f59c22da4f9ca735c3866613e54dceb3d5430ab,5402531,uploaded
S2020-170,0000798354,0000798354-21-000004,2020/sample_500/html/raw/0000798354/0000798354-21-000004.html,4c44768ae380f55f666e3865649fbf3cf17e7d5acc2411f52370dd4b2d442065,4023680,uploaded
S2020-171,0000030625,0000030625-21-000034,2020/sample_500/html/raw/0000030625/0000030625-21-000034.html,691bfdc832a10631b8df32a5bcdb7623967f42840dbf98891d4200d1aee22f36,4623485,uploaded
S2020-172,0000037996,0000037996-21-000012,2020/sample_500/html/raw/0000037996/0000037996-21-000012.html,00bf4a776fa1f7cb60d040693db5da5197dde3b619a968688cd985402cc9a2c2,7160736,uploaded
S2020-173,0001262039,0001262039-21-000008,2020/sample_500/html/raw/0001262039/0001262039-21-000008.html,b6513cfb1ec03561814382d1ac558af311a253c6722e8659261e6d63d091d99f,3262953,uploaded
S2020-174,0001659166,0001659166-21-000062,2020/sample_500/html/raw/0001659166/0001659166-21-000062.html,5fd59c46bdf6297a8614e2536c04d0dfa2dfcc71f174ef9ecfd024be2ae99bf9,4147687,uploaded
S2020-175,0001754301,0001564590-20-038975,2020/sample_500/html/raw/0001754301/0001564590-20-038975.html,5b4e7faf61e2818eca52c6b4f83378b4d1c58d9d4a9326d13292cf2dc8c584a0,6920522,uploaded
S2020-176,0000038777,0000038777-20-000203,2020/sample_500/html/raw/0000038777/0000038777-20-000203.html,7ad9dc6432b5a306bfa39ee9137b52afa658fac266fe1878d66ceb11f18b6005,4710177,uploaded
S2020-177,0000831259,0000831259-21-000009,2020/sample_500/html/raw/0000831259/0000831259-21-000009.html,a26d4d18a2091db246192378e8295a72082097115a280be4e3d3dfccca5667a6,7799534,uploaded
S2020-178,0000040545,0000040545-21-000011,2020/sample_500/html/raw/0000040545/0000040545-21-000011.html,cdbbff1c551dd2c3ee9bb330ce25088612534648820a4924930fd6ba7f0ab4ee,7228705,uploaded
S2020-179,0001121788,0001564590-21-006192,2020/sample_500/html/raw/0001121788/0001564590-21-006192.html,5018c993e6f353c7a8b1f459d2b47dd10b34f6973ca204d2cc36ff1b492bfdb7,5568426,uploaded
S2020-180,0000749251,0000749251-21-000010,2020/sample_500/html/raw/0000749251/0000749251-21-000010.html,649eb92fb641091efdae1fa98cb15fea92967f24639b72bc5e379034a1cfbf10,3040264,uploaded
S2020-181,0000040533,0000040533-21-000010,2020/sample_500/html/raw/0000040533/0000040533-21-000010.html,e4221c31045a18dbb906bc69d48f132a54477ceb8e3bd84242c2d573e6cc7a9c,3973612,uploaded
S2020-182,0000040704,0001193125-20-186469,2020/sample_500/html/raw/0000040704/0001193125-20-186469.html,57591159d2b439af73640115ab88b74e63be5082c5b0171a75e6a63c0886d593,5730563,uploaded
S2020-183,0001467858,0001467858-21-000037,2020/sample_500/html/raw/0001467858/0001467858-21-000037.html,9fd95e6bc78c9a89d1d4f7539699db98d9802fd92d7fdb665b733e08a7ad27eb,5081502,uploaded
S2020-184,0000040987,0000040987-21-000009,2020/sample_500/html/raw/0000040987/0000040987-21-000009.html,9dcf5163b9c1fabd28cf076f7f42a826931c716d36aaec50da490a68f0700754,3055417,uploaded
S2020-185,0000882095,0000882095-21-000008,2020/sample_500/html/raw/0000882095/0000882095-21-000008.html,a0800f71e656bbd4fc47f82cc09dfbc9e3b3f8db9d0cc4f443ff3eee8f915e58,4491814,uploaded
S2020-186,0001123360,0001123360-21-000009,2020/sample_500/html/raw/0001123360/0001123360-21-000009.html,c42765dddf85252813669fe554d249f2aad2061bb1f72788f90ef4a3698abdb2,3222062,uploaded
S2020-187,0000320335,0000320335-21-000010,2020/sample_500/html/raw/0000320335/0000320335-21-000010.html,5a4f3e9b8614f3aaa9e64378b254efe9e1e42d9cc713048d4c0655191f21a740,6857758,uploaded
S2020-188,0000886982,0001193125-21-049380,2020/sample_500/html/raw/0000886982/0001193125-21-049380.html,0929c24b2d045741e21a727dfd7de5c11090374514977e4ca7e840a0d1db534e,13902256,uploaded
S2020-189,0000860730,0001193125-21-048994,2020/sample_500/html/raw/0000860730/0001193125-21-048994.html,0ef772445e639bfc38fd369407fc1fe48707bb0cfee5f3d3b9bef05bd81d7dcd,3267977,uploaded
S2020-190,0000047217,0000047217-20-000045,2020/sample_500/html/raw/0000047217/0000047217-20-000045.html,85b52ea4c312c7d02e2bcc98c91020c65d128bcdf6777752ca75413473c2d48b,4966847,uploaded
S2020-191,0000045012,0000045012-21-000009,2020/sample_500/html/raw/0000045012/0000045012-21-000009.html,5d4df6cda71b33218e5b4d9b95a2bb65701463e43bdb1c4598539890d2e37cee,2543971,uploaded
S2020-192,0000874766,0000874766-21-000022,2020/sample_500/html/raw/0000874766/0000874766-21-000022.html,155291dad7f1f255567340dd9d66698e85a9c57396a6c10dbf5619fbbf7c4229,12956408,uploaded
S2020-193,0000046080,0000046080-21-000035,2020/sample_500/html/raw/0000046080/0000046080-21-000035.html,c4c7cad8e47700853ad34d37616d5b7e1bd5ee1bc28b8f7ff9bd4379d9e96205,3934685,uploaded
S2020-194,0000765880,0001628280-21-001804,2020/sample_500/html/raw/0000765880/0001628280-21-001804.html,a1c53ae2ae00188bd81d27e63b9af0067691338b60995156f372248aebf97992,12350101,uploaded
S2020-195,0001000228,0001000228-21-000019,2020/sample_500/html/raw/0001000228/0001000228-21-000019.html,09e1a9e317a0376d508732b7d4a53482acf633b6d246b5b9d469ef3be6f153f2,3890290,uploaded
S2020-196,0000047111,0000047111-21-000007,2020/sample_500/html/raw/0000047111/0000047111-21-000007.html,4274816f9b0a70b77bad0c57c6368d5addd3e2e5647cf00817ce10e6f54ddcbe,4095372,uploaded
S2020-197,0001645590,0001645590-20-000056,2020/sample_500/html/raw/0001645590/0001645590-20-000056.html,506bd28263405eeb6a60057fe6fd430cd58f93099f1b8508584cd9cf29b00054,5701079,uploaded
S2020-198,0001585689,0001585689-21-000016,2020/sample_500/html/raw/0001585689/0001585689-21-000016.html,1bd35b8468fd0cd6ab6e5bcb772ea1766bc4a3b83cd2d1db1442e6c20602d287,4007426,uploaded
S2020-199,0000354950,0000354950-20-000015,2020/sample_500/html/raw/0000354950/0000354950-20-000015.html,ddc76bac1b6f09d25f32b5a2f0d072d3b6507e88cc3680b9e84bb2992ba40040,2622554,uploaded
S2020-200,0000773840,0000773840-21-000015,2020/sample_500/html/raw/0000773840/0000773840-21-000015.html,524b7621d0dd50af81d2c5fbfc7fe4ae30a39d0f11ceb35f57bda33f618df15f,4938575,uploaded
S2020-201,0000048465,0000048465-20-000043,2020/sample_500/html/raw/0000048465/0000048465-20-000043.html,51710d0f67e739763b2e6cce93d518b8c0dc4e3a99f86d05d6a6a6beeba0a4a3,3524515,uploaded
S2020-202,0001070750,0001564590-21-008676,2020/sample_500/html/raw/0001070750/0001564590-21-008676.html,2c8da512e8e5898a577bc708624aeb075e098f8553d65ca11a8800af5d8aea19,9956095,uploaded
S2020-203,0000004281,0000004281-21-000049,2020/sample_500/html/raw/0000004281/0000004281-21-000049.html,fbdb6011255bd4feb6c2ccff1af923c4b501471c34b0c1071ebc29a451beb333,4390205,uploaded
S2020-204,0000049071,0000049071-21-000039,2020/sample_500/html/raw/0000049071/0000049071-21-000039.html,e3e4890d60b46d7bd5f3eb76cc62db2fbbabbb48171099c0332d76a6748f1f31,4357485,uploaded
S2020-205,0000049196,0000049196-21-000018,2020/sample_500/html/raw/0000049196/0000049196-21-000018.html,95d2fb1400cd9297c9783f28f5dfd817ef640f4ad7a146223edad5695e5ff7e8,9026767,uploaded
S2020-206,0001501585,0001501585-21-000008,2020/sample_500/html/raw/0001501585/0001501585-21-000008.html,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,3632868,uploaded
S2020-207,0000051143,0001558370-21-001489,2020/sample_500/html/raw/0000051143/0001558370-21-001489.html,65b78988b8c307afc4ce7e40871fbd3603066da206494b0aaa21761c6697c09b,1513272,uploaded
S2020-208,0000832101,0000832101-21-000017,2020/sample_500/html/raw/0000832101/0000832101-21-000017.html,e27762034b2409186eaaf90c2c3bf20b7fd02d015889df654a96cd304f47817b,4389480,uploaded
S2020-209,0001111928,0001111928-21-000026,2020/sample_500/html/raw/0001111928/0001111928-21-000026.html,caadc2ee9a1be49b2a04de9a1cb103319555a5eff55147012e9fd0cf2fbe40db,3051364,uploaded
S2020-210,0001478242,0001478242-21-000020,2020/sample_500/html/raw/0001478242/0001478242-21-000020.html,1d17a076ba9794ee135316bca0e6a77774251b62b9850351cfce9186703d3040,4534402,uploaded
S2020-211,0000874716,0000874716-21-000008,2020/sample_500/html/raw/0000874716/0000874716-21-000008.html,59ee614176419101e5cef4169b5c8868ffe3c122702039635063c6cb77bf579f,3716444,uploaded
S2020-212,0000049826,0000049826-21-000007,2020/sample_500/html/raw/0000049826/0000049826-21-000007.html,4e63415257f87bc545558ccb6f5662bbc6a39550a817b04415ba17af1bb467bd,3363681,uploaded
S2020-213,0000879169,0001558370-21-000825,2020/sample_500/html/raw/0000879169/0001558370-21-000825.html,564974dc4718b871c5b7a191cab209ec4fe42de65e88201ae751706bc41d6cd6,3581218,uploaded
S2020-214,0001699150,0001628280-21-003454,2020/sample_500/html/raw/0001699150/0001628280-21-003454.html,d2ac839114b8b069e508e72ccb39e0e7d3eea14226ba2fd18b5c9236dc78c6bb,4816434,uploaded
S2020-215,0000050863,0000050863-21-000010,2020/sample_500/html/raw/0000050863/0000050863-21-000010.html,455d47c6c6fbf103cadef13a2959d795b4149ab297a451df95bbe6f393a08123,4090677,uploaded
S2020-216,0001571949,0001571949-21-000003,2020/sample_500/html/raw/0001571949/0001571949-21-000003.html,2e39b40232f73ca38ea5591336b9e50aa150180c954c20acbc8623d019a24346,5577872,uploaded
S2020-217,0000051253,0000051253-21-000011,2020/sample_500/html/raw/0000051253/0000051253-21-000011.html,2c7ad884e587d503e64afe8a579df636ed33a2626fa42d28b35bdd3d9553bac8,4735902,uploaded
S2020-218,0000051434,0000051434-21-000012,2020/sample_500/html/raw/0000051434/0000051434-21-000012.html,a60e0064b89c86701c264e34ba0f376399d50f3b43530fdca3d26432951416c8,5023540,uploaded
S2020-219,0000896878,0000896878-20-000148,2020/sample_500/html/raw/0000896878/0000896878-20-000148.html,bf2fcf369181ba203a4b799dc3e166492ecc8e7a1c9142176468c6cb600bd67c,4210205,uploaded
S2020-220,0001035267,0001035267-21-000028,2020/sample_500/html/raw/0001035267/0001035267-21-000028.html,3b30918ed27dd3ed99667020493a4e9a7b8b9bbde781fa27828c6f604557e9eb,3185831,uploaded
S2020-221,0000914208,0000914208-21-000331,2020/sample_500/html/raw/0000914208/0000914208-21-000331.html,dd7b7041dc1a7ab102111a588b4a489526b3b9420bcd19fc4b65f6591b51f802,4910325,uploaded
S2020-222,0001020569,0001020569-21-000067,2020/sample_500/html/raw/0001020569/0001020569-21-000067.html,689cfc6e5f47b4b5f5ba15a2d15459d9418f28e77fb05785bfd1094eb4ebf304,7200021,uploaded
S2020-223,0000728535,0001437749-21-003667,2020/sample_500/html/raw/0000728535/0001437749-21-003667.html,4d3f4ec8974cfdd6e7f3cda756ca0316340bbd5ace1b49c3c764905a17e036a1,1748698,uploaded
S2020-224,0000091419,0000091419-20-000065,2020/sample_500/html/raw/0000091419/0000091419-20-000065.html,20531f7023f5bedc68caa6bc38dc9d6c2898b0fa86c00c2de3633daf40ee1bcc,4748417,uploaded
S2020-225,0000019617,0000019617-21-000236,2020/sample_500/html/raw/0000019617/0000019617-21-000236.html,462797512ef7a3d91110392175e26080c3f817a168436c376a1434164d0b13f8,16943466,uploaded
S2020-226,0000779152,0000779152-20-000064,2020/sample_500/html/raw/0000779152/0000779152-20-000064.html,6578381a6f3d16a09171ef7fa889f1b53eb8d67ec8fe2fa5717222f3d75ea09f,2644857,uploaded
S2020-227,0000052988,0000052988-20-000070,2020/sample_500/html/raw/0000052988/0000052988-20-000070.html,66361773462f70f57021937da2c0d537aa2ec5d5710199a874da6cc4c4c89b09,4508999,uploaded
S2020-228,0000833444,0000833444-20-000048,2020/sample_500/html/raw/0000833444/0000833444-20-000048.html,78349eb1642a884dca10f4bf3eca2935fc6b392d37ebe9001b2c067ffd8e7b5c,4807399,uploaded
S2020-229,0000319201,0000319201-20-000047,2020/sample_500/html/raw/0000319201/0000319201-20-000047.html,885d05a036a4f2482cf52f658f1cda98bc7b48191832561e6c2e415c5f46ca68,5513029,uploaded
S2020-230,0000091576,0000091576-21-000044,2020/sample_500/html/raw/0000091576/0000091576-21-000044.html,3f41a21875b06e1983c032425a9d3446696bda72f4ccedbdf4f37230372f1dd0,10336895,uploaded
S2020-231,0001601046,0001601046-20-000154,2020/sample_500/html/raw/0001601046/0001601046-20-000154.html,33889e3a8ea1c3542110fc06ac7ea3c240328456171af1c2e99daf1c1e43c473,4328634,uploaded
S2020-232,0000055785,0000055785-21-000016,2020/sample_500/html/raw/0000055785/0000055785-21-000016.html,9b453d259e05b0f21ef577814293379e5e37a2b7a306a3d615ba930d2635d75f,3039882,uploaded
S2020-233,0000879101,0001437749-21-003766,2020/sample_500/html/raw/0000879101/0001437749-21-003766.html,bf6f925c2feb7092d83d04a1ded5a7ffe056cbafa827685d873e8bc1b6a42d03,7773015,uploaded
S2020-234,0001506307,0001506307-21-000022,2020/sample_500/html/raw/0001506307/0001506307-21-000022.html,b403767669e4ab0d7fa2310c9f2905a19e854f828250671048db08101ddbbac9,5716561,uploaded
S2020-235,0001637459,0001637459-21-000009,2020/sample_500/html/raw/0001637459/0001637459-21-000009.html,4849b1daeda05b68921306318efd5908ee5efcca47884dbedab408df6288de71,5286601,uploaded
S2020-236,0000056873,0001558370-20-003501,2020/sample_500/html/raw/0000056873/0001558370-20-003501.html,2db0049310e1dc4791c898d66d3a48fb284bfb4b35d20b2d4da47cf894717ad9,5265244,uploaded
S2020-237,0001065696,0001065696-21-000010,2020/sample_500/html/raw/0001065696/0001065696-21-000010.html,1b2ebd1b4ffe6bc4bd4f9be41c391f887424d15854a774cff633a50520fe90a2,4259749,uploaded
S2020-238,0000920148,0000920148-21-000018,2020/sample_500/html/raw/0000920148/0000920148-21-000018.html,a3479a8522f224a920912cdcea7b5f929f1f9cd5aa6390f56bf8f0e40ebf7dfb,3904892,uploaded
S2020-239,0000707549,0000707549-20-000138,2020/sample_500/html/raw/0000707549/0000707549-20-000138.html,c495527072b8446cca6f62d86189a709afdf590d004d9b5d89829279a821504b,3948909,uploaded
S2020-240,0001679273,0001558370-20-008501,2020/sample_500/html/raw/0001679273/0001558370-20-008501.html,9dd66fd394144215b5d2cc50c59ea3cb1435f2bef6359983e5ee257052c16430,3885992,uploaded
S2020-241,0001300514,0001300514-21-000033,2020/sample_500/html/raw/0001300514/0001300514-21-000033.html,6911d2d7cc0c8a74f327b22ef810fd5044f5fdc8dd6b4780b571d261756c298c,4113816,uploaded
S2020-242,0000058492,0000058492-21-000005,2020/sample_500/html/raw/0000058492/0000058492-21-000005.html,b14ac73f2da4685db35f7be2afcae3504b2d2c7367c75c9d89e6aeb8bdd9a41b,5528585,uploaded
S2020-243,0001336920,0001336920-20-000023,2020/sample_500/html/raw/0001336920/0001336920-20-000023.html,b435940d3f88a9262250e7184eaa5554c4464b371ccf2d793ce6d336a89076eb,3706726,uploaded
S2020-244,0000920760,0001628280-21-000722,2020/sample_500/html/raw/0000920760/0001628280-21-000722.html,5273965bebb9d9202008db19dec6e3a8dad1a217a7c01d3a7b0a11b7f96781ac,3890970,uploaded
S2020-245,0000059478,0000059478-21-000083,2020/sample_500/html/raw/0000059478/0000059478-21-000083.html,a1471c6588262b1b6576610c6e3ada2c16a20dc360a58aae9d652009cbee8f78,4234005,uploaded
S2020-246,0000059558,0000059558-21-000011,2020/sample_500/html/raw/0000059558/0000059558-21-000011.html,d039d63c782449eb678113ed9b3ed442a09e994a3c35d952f8a9e3d9c6f55ff7,28368599,uploaded
S2020-247,0001707925,0001628280-21-003574,2020/sample_500/html/raw/0001707925/0001628280-21-003574.html,b858b0ab2d3f093ba7b8979d3bb09a5440ae2594c546d5efab86bf45bbb070d9,4800335,uploaded
S2020-248,0001335258,0001335258-21-000009,2020/sample_500/html/raw/0001335258/0001335258-21-000009.html,6aa3ce26813b02be4ca697a01f3578835292b777cf63bcc727135530505f051c,4020610,uploaded
S2020-249,0000936468,0000936468-21-000013,2020/sample_500/html/raw/0000936468/0000936468-21-000013.html,b1b46a2a932d22bdf6e01f52cced31faf58f21047014237bc29537d7787f0afa,3927232,uploaded
S2020-250,0000060086,0001140361-21-003906,2020/sample_500/html/raw/0000060086/0001140361-21-003906.html,87c53041f063bc474ed5365a8957a4ad4abc49d33e824aefcf7ab77cd74d7143,8866199,uploaded
S2020-251,0000060667,0000060667-20-000036,2020/sample_500/html/raw/0000060667/0000060667-20-000036.html,d01ee21fc1ee143dcd0ca1d4db93b82fdfb47d6e377864ace2577c56552a6899,3438826,uploaded
S2020-252,0000018926,0000018926-21-000017,2020/sample_500/html/raw/0000018926/0000018926-21-000017.html,6d040ce31d82c93c374fad60c7eee0683e70e54a4ca1dcfa3c58e265d79a3c9b,4542749,uploaded
S2020-253,0001489393,0001489393-21-000007,2020/sample_500/html/raw/0001489393/0001489393-21-000007.html,e96fb2a4151d5d715e42682ae1359cfb2d36ad97c37d0bea949a7e89e42e698c,5868647,uploaded
S2020-254,0000036270,0001564590-21-007188,2020/sample_500/html/raw/0000036270/0001564590-21-007188.html,28d179bed5ef157d897650c4a2259b67368b85c56290d1295198efbba6da788d,22101353,uploaded
S2020-255,0000789570,0001564590-21-009205,2020/sample_500/html/raw/0000789570/0001564590-21-009205.html,c5e3f9ea18a32af9d06d2f7d314907ea4f23140a4dbf76ded72d9106c43b4035,6986164,uploaded
S2020-256,0001408198,0001564590-21-005811,2020/sample_500/html/raw/0001408198/0001564590-21-005811.html,e192f75a81b395bdb7563ce06923bf828e84ce8a455f054ad795c1088d3bc974,6861181,uploaded
S2020-257,0001510295,0001510295-21-000027,2020/sample_500/html/raw/0001510295/0001510295-21-000027.html,be140797f423a3f1a7d3d0c50bb751fd305d1faf6ce941ac89f77973c888c9cc,5613701,uploaded
S2020-258,0001278021,0001564590-21-006981,2020/sample_500/html/raw/0001278021/0001564590-21-006981.html,2f83144eebdbdef5e1ef8342005b21bcf977d41f1b21d76c2fb06bf54dca3f1f,6382188,uploaded
S2020-259,0001048286,0001628280-21-002433,2020/sample_500/html/raw/0001048286/0001628280-21-002433.html,0cfd01f809aa4e210fa21f505bd520ce5db745ac300caa8f18c154a369cc8fb2,2975867,uploaded
S2020-260,0000062709,0000062709-21-000008,2020/sample_500/html/raw/0000062709/0000062709-21-000008.html,336db06648d4ea3baf353d09d71d70fd02a48240eddd3960297aef2f2e0e8c9f,4672460,uploaded
S2020-261,0000916076,0001564590-21-006959,2020/sample_500/html/raw/0000916076/0001564590-21-006959.html,a83b808783a6bdbfd54d707bdd8f0778c06a65d57eaebb1b9b40fcafb551a0a4,7703380,uploaded
S2020-262,0000062996,0000062996-21-000008,2020/sample_500/html/raw/0000062996/0000062996-21-000008.html,d95225dd051ebfb37b08935183e2dba1438f05a734cbb96535a0d016875b4910,3464024,uploaded
S2020-263,0001141391,0001141391-21-000018,2020/sample_500/html/raw/0001141391/0001141391-21-000018.html,b74e601fb7c3ce9d32c38cbbd59a7badcade0ba3a723bc481fc5a973f2abf88c,3958928,uploaded
S2020-264,0000063754,0000063754-21-000020,2020/sample_500/html/raw/0000063754/0000063754-21-000020.html,1d7813d74f89b7be2ecd90f7fa973edd8808c0edcf159641d3a143a79a607301,3506323,uploaded
S2020-265,0000063908,0000063908-21-000013,2020/sample_500/html/raw/0000063908/0000063908-21-000013.html,d00cb739bdf62a285b17054a938b96bccbae3deeaf8a106112de2a2c88865822,2525475,uploaded
S2020-266,0000927653,0000927653-20-000033,2020/sample_500/html/raw/0000927653/0000927653-20-000033.html,529e0ef2714d08c344979b4d649ed97a20a2a167995ecf81f02b5d9a6e4e0e9a,5620411,uploaded
S2020-267,0001613103,0001613103-20-000021,2020/sample_500/html/raw/0001613103/0001613103-20-000021.html,aae3e67a3eef20add8e911ecaaa7c239e168813c36305610cb00769c7976f104,6449979,uploaded
S2020-268,0000310158,0000310158-21-000004,2020/sample_500/html/raw/0000310158/0000310158-21-000004.html,9f3cbfba5506dd8444ac40293d9af0c46f2b141fb13a90ead5b48112cc86eef5,6620114,uploaded
S2020-269,0001099219,0001099219-21-000050,2020/sample_500/html/raw/0001099219/0001099219-21-000050.html,e6bef10f7195f72723ef8a5f79d6f3442d49e8e143e697af28b6005dc6da5ac2,15681318,uploaded
S2020-270,0001037646,0001037646-21-000008,2020/sample_500/html/raw/0001037646/0001037646-21-000008.html,2fd82ad108da099f0e22bc7ea7640371cc8fcc51bceecd5568a4c2bbe89d73d9,3527640,uploaded
