variable,report_year,mean_value,year_over_year_absolute_change,year_over_year_change_rate,change_from_2020
ai_concreteness_disclosers,2019,3.0018406392929293,0.00863743491792901,0.0028856827713214213,
ai_concreteness_disclosers,2020,2.9943537375609757,-0.007486901731953655,-0.002494103662250759,
ai_concreteness_disclosers,2021,2.9847157150694446,-0.009638022491531117,-0.0032187320992280903,
ai_concreteness_disclosers,2022,2.9506996165662653,-0.034016098503179215,-0.011396763293547966,
ai_concreteness_disclosers,2023,2.792480911284404,-0.15821870528186155,-0.053620742820979166,
ai_concreteness_disclosers,2024,2.7411476831322505,-0.05133322815215324,-0.01838266035936571,
ai_concreteness_disclosers,2025,2.7356576442521368,-0.00549003888011379,-0.002002824916693449,
past_tense_share_all,2006,0.2654405191545839,,,0.0
past_tense_share_all,2007,0.27932746262298924,0.013886943468405355,0.05231659248043458,0.013886943468405355
past_tense_share_all,2008,0.27617170659010926,-0.003155756032879986,-0.011297693407036522,0.010731187435525369
past_tense_share_all,2009,0.27650618186790166,0.00033447527779240094,0.0012111134841514563,0.01106566271331777
past_tense_share_all,2010,0.27095623805411584,-0.005549943813785818,-0.020071680771452893,0.005515718899531952
past_tense_share_all,2011,0.2675353624258677,-0.0034208756282481656,-0.012625196056807309,0.002094843271283786
past_tense_share_all,2012,0.2599708695498297,-0.007564492876037998,-0.02827474023414034,-0.005469649604754212
past_tense_share_all,2013,0.25935223995926454,-0.000618629590565134,-0.002379611191193707,-0.006088279195319346
past_tense_share_all,2014,0.2637469393073668,0.004394699348102271,0.01694490608136845,-0.0016935798472170749
past_tense_share_all,2015,0.26221334546935776,-0.0015335938380090508,-0.005814641269530802,-0.0032271736852261257
past_tense_share_all,2016,0.2607003947927841,-0.0015129506765736433,-0.005769922479977079,-0.004740124361799769
past_tense_share_all,2017,0.25824038163552027,-0.0024600131572638517,-0.009436169666022853,-0.007200137519063621
past_tense_share_all,2018,0.259017223382968,0.0007768417474477429,0.0030082117387209223,-0.006423295771615878
past_tense_share_all,2019,0.24984925351516787,-0.009167969867800135,-0.03539521329145321,-0.015591265639416013
past_tense_share_all,2020,0.24825860026182295,-0.0015906532533449258,-0.0063664518943554104,-0.01718191889276094
past_tense_share_all,2021,0.23892981300125468,-0.009328787260568266,-0.037576894620084754,-0.026510706153329205
past_tense_share_all,2022,0.23314911759725182,-0.005780695404002861,-0.024194115131092934,-0.03229140155733207
past_tense_share_all,2023,0.22306733868478426,-0.01008177891246756,-0.043241763110092916,-0.042373180469799626
past_tense_share_all,2024,0.217387116806511,-0.005680221878273273,-0.025464157647480504,-0.0480534023480729
past_tense_share_all,2025,0.21414653606500653,-0.003240580741504462,-0.014906958559042827,-0.05129398308957736
present_tense_share_all,2006,0.693427659724124,,,0.0
present_tense_share_all,2007,0.6812463552895132,-0.012181304434610851,-0.017566799166126586,-0.012181304434610851
present_tense_share_all,2008,0.6847724354391816,0.003526080149668487,0.00517592515877753,-0.008655224284942364
present_tense_share_all,2009,0.6862345870589813,0.0014621516197996787,0.0021352372615026797,-0.007193072665142686
present_tense_share_all,2010,0.692113881888223,0.005879294829241655,0.00856747086217083,-0.001313777835901031
present_tense_share_all,2011,0.6947386709208226,0.0026247890325996615,0.003792423618839605,0.0013110111966986304
present_tense_share_all,2012,0.7043885650776864,0.009649894156863792,0.013889962601439185,0.010960905353562422
present_tense_share_all,2013,0.7046777157684057,0.00028915069071921984,0.00041049884262009514,0.011250056044281642
present_tense_share_all,2014,0.699953168788571,-0.0047245469798347095,-0.006704550000822568,0.006525509064446933
present_tense_share_all,2015,0.7008654628766945,0.0009122940881235442,0.0013033644660863208,0.007437803152570477
present_tense_share_all,2016,0.7006236690102758,-0.0002417938664186492,-0.00034499326793220624,0.007196009286151828
present_tense_share_all,2017,0.702132557202036,0.0015088881917602048,0.0021536357655340278,0.008704897477912032
present_tense_share_all,2018,0.7037846742080539,0.0016521170060178614,0.0023529987166546825,0.010357014483929894
present_tense_share_all,2019,0.7157679742040579,0.011983299996004004,0.017026940817499933,0.022340314479933898
present_tense_share_all,2020,0.7181197356464725,0.002351761442414557,0.0032856477618040157,0.024692075922348455
present_tense_share_all,2021,0.72786505666608,0.009745321019607567,0.013570607429183857,0.03443739694195602
present_tense_share_all,2022,0.7340804672846265,0.006215410618546469,0.008539234795822723,0.04065280756050249
present_tense_share_all,2023,0.7448144985729604,0.010734031288333945,0.014622417795748292,0.051386838848836436
present_tense_share_all,2024,0.7503539683716886,0.005539469798728103,0.0074373818035786635,0.05692630864756454
present_tense_share_all,2025,0.7533904280103063,0.003036459638617761,0.004046702978338416,0.0599627682861823
future_tense_share_all,2006,0.04113182112129215,,,0.0
future_tense_share_all,2007,0.03942618208749764,-0.0017056390337945107,-0.041467627430470756,-0.0017056390337945107
future_tense_share_all,2008,0.03905585797070902,-0.0003703241167886187,-0.00939284752367771,-0.0020759631505831294
future_tense_share_all,2009,0.03725923107311697,-0.0017966268975920519,-0.0460014704820844,-0.0038725900481751813
future_tense_share_all,2010,0.036929880057661096,-0.00032935101545587125,-0.008839447459598875,-0.0042019410636310525
future_tense_share_all,2011,0.03772596665330953,0.0007960865956484348,0.021556706775257634,-0.0034058544679826178
future_tense_share_all,2012,0.035640565372483966,-0.002085401280825565,-0.05527761024627375,-0.005491255748808183
future_tense_share_all,2013,0.0359700442723297,0.00032947889984573375,0.009244491393509304,-0.005161776848962449
future_tense_share_all,2014,0.03629989190406211,0.0003298476317324106,0.00917006465811189,-0.004831929217230038
future_tense_share_all,2015,0.036921191653947624,0.0006212997498855136,0.017115746557250424,-0.004210629467344525
future_tense_share_all,2016,0.03867593619693997,0.001754744542992348,0.04752675805914109,-0.0024558849243521766
future_tense_share_all,2017,0.039627061162443654,0.0009511249655036816,0.024592163992113895,-0.001504759958848495
future_tense_share_all,2018,0.03719810240897797,-0.0024289587534656806,-0.061295455232186484,-0.003933718712314176
future_tense_share_all,2019,0.03438277228077424,-0.00281533012820373,-0.0756847781440656,-0.006749048840517906
future_tense_share_all,2020,0.03362166409170446,-0.0007611081890697841,-0.022136324053641587,-0.00751015702958769
future_tense_share_all,2021,0.033205130332665214,-0.00041653375903924483,-0.012388850174195186,-0.007926690788626935
future_tense_share_all,2022,0.03277041511812162,-0.0004347152145435934,-0.013091808711136022,-0.008361406003170528
future_tense_share_all,2023,0.03211816274225521,-0.0006522523758664134,-0.019903695864558216,-0.009013658379036942
future_tense_share_all,2024,0.032258914821800516,0.00014075207954530877,0.004382320392197681,-0.008872906299491633
future_tense_share_all,2025,0.03246303592468708,0.00020412110288656193,0.006327587397596439,-0.00866878519660507
lm_uncertainty_share_all,2006,0.016162266666666664,,,0.0
lm_uncertainty_share_all,2007,0.015174432999999998,-0.0009878336666666668,-0.061119748055140796,-0.0009878336666666668
lm_uncertainty_share_all,2008,0.01551154914285714,0.00033711614285714293,0.022216061902091695,-0.0006507175238095238
lm_uncertainty_share_all,2009,0.015548332307692312,3.6783164835171855e-05,0.0023713405087015444,-0.000613934358974352
lm_uncertainty_share_all,2010,0.01572113195652174,0.0001727996488294272,0.011113709522656464,-0.0004411347101449248
lm_uncertainty_share_all,2011,0.015856150980392156,0.00013501902387041617,0.00858837800253976,-0.0003061156862745086
lm_uncertainty_share_all,2012,0.016064294782608693,0.00020814380221653717,0.013127006829963305,-9.797188405797144e-05
lm_uncertainty_share_all,2013,0.016274338645833334,0.0002100438632246411,0.01307519975617205,0.00011207197916666967
lm_uncertainty_share_all,2014,0.01647009661764706,0.0001957579718137245,0.01202862838692642,0.0003078299509803942
lm_uncertainty_share_all,2015,0.01650507311111111,3.4976493464049935e-05,0.002123636204208663,0.0003428064444444441
lm_uncertainty_share_all,2016,0.016727092943548388,0.0002220198324372792,0.013451611570736812,0.0005648262768817233
lm_uncertainty_share_all,2017,0.016813856913183278,8.676396963488986e-05,0.005187032195475101,0.0006515902465166132
lm_uncertainty_share_all,2018,0.016782775338541667,-3.108157464161085e-05,-0.0018485689988976086,0.0006205086718750023
lm_uncertainty_share_all,2019,0.01701409986394558,0.00023132452540391285,0.01378344884785985,0.0008518331972789152
lm_uncertainty_share_all,2020,0.01706721571748879,5.311585354321122e-05,0.0031218726801861864,0.0009049490508221264
lm_uncertainty_share_all,2021,0.017361497575757574,0.00029428185826878284,0.017242522924652084,0.0011992309090909092
lm_uncertainty_share_all,2022,0.01745230229299363,9.080471723605515e-05,0.00523023528585741,0.0012900356263269644
lm_uncertainty_share_all,2023,0.0177683760125261,0.00031607371953247185,0.018110717670720283,0.0016061093458594362
lm_uncertainty_share_all,2024,0.017990700123203286,0.0002223241106771856,0.012512348372212219,0.0018284334565366218
lm_uncertainty_share_all,2025,0.01830171650826446,0.0003110163850611747,0.01728761987756358,0.0021394498415977965
passive_voice_sentence_share_all,2006,0.271188672888645,,,0.0
passive_voice_sentence_share_all,2007,0.2826025740319434,0.011413901143298377,0.042088414024523554,0.011413901143298377
passive_voice_sentence_share_all,2008,0.2913460004849198,0.008743426452976433,0.0309389483904281,0.02015732759627481
passive_voice_sentence_share_all,2009,0.2972279955616706,0.005881995076750801,0.02018903663328392,0.02603932267302561
passive_voice_sentence_share_all,2010,0.2997095274504256,0.0024815318887549953,0.008348917079851963,0.028520854561780606
passive_voice_sentence_share_all,2011,0.30011115595750004,0.0004016285070744252,0.001340059191614647,0.02892248306885503
passive_voice_sentence_share_all,2012,0.30268455344667006,0.002573397489170015,0.008574814491516085,0.03149588055802505
passive_voice_sentence_share_all,2013,0.30144783642725564,-0.0012367170194144128,-0.004085827986039961,0.030259163538610634
passive_voice_sentence_share_all,2014,0.30479187699703036,0.00334404056977472,0.011093264457984234,0.033603204108385354
passive_voice_sentence_share_all,2015,0.3037388964038481,-0.0010529805931822622,-0.003454752808889725,0.03255022351520309
passive_voice_sentence_share_all,2016,0.301924249446763,-0.0018146469570851087,-0.005974364753970703,0.030735576558117983
passive_voice_sentence_share_all,2017,0.3007325755552487,-0.001191673891514311,-0.003946930045194775,0.029543902666603672
passive_voice_sentence_share_all,2018,0.3002931648596825,-0.00043941069556618917,-0.0014611343475341714,0.029104491971037483
passive_voice_sentence_share_all,2019,0.30375408237312823,0.003460917513445738,0.011525129168567376,0.03256540948448322
passive_voice_sentence_share_all,2020,0.2975994750109306,-0.006154607362197639,-0.020261809533928785,0.02641080212228558
passive_voice_sentence_share_all,2021,0.29609371706578824,-0.0015057579451423497,-0.005059679440251178,0.024905044177143232
passive_voice_sentence_share_all,2022,0.2961628214097758,6.910434398754717e-05,0.0002333867286086083,0.02497414852113078
passive_voice_sentence_share_all,2023,0.2951054179173315,-0.0010574034924442643,-0.0035703451480198567,0.023916745028686515
passive_voice_sentence_share_all,2024,0.2955604311664751,0.00045501324914359875,0.0015418668093415437,0.024371758277830113
passive_voice_sentence_share_all,2025,0.2949232708456318,-0.0006371603208433219,-0.002155770034333316,0.02373459795698679
fog_index_all,2006,19.460755196666668,,,0.0
fog_index_all,2007,19.692139059,0.23138386233333108,0.011889767894154675,0.23138386233333108
fog_index_all,2008,19.607088190000002,-0.08505086899999625,-0.00431902642700083,0.14633299333333483
fog_index_all,2009,19.74429405923077,0.13720586923076894,0.006997768761031361,0.28353886256410377
fog_index_all,2010,19.987949281086955,0.2436552218561836,0.01234053854370503,0.5271940844202874
fog_index_all,2011,20.232924266274512,0.24497498518755734,0.012256134020680058,0.7721690696078447
fog_index_all,2012,20.371289633188404,0.13836536691389156,0.006838624268689005,0.9105344365217363
fog_index_all,2013,20.37404459489583,0.0027549617074278387,0.0001352374718063761,0.9132893982291641
fog_index_all,2014,20.410504750735296,0.03646015583946394,0.0017895394147020786,0.949749554068628
fog_index_all,2015,20.413492156388887,0.0029874056535916793,0.00014636608403739045,0.9527369597222197
fog_index_all,2016,20.407606280403225,-0.005885875985661926,-0.0002883326351302318,0.9468510837365578
fog_index_all,2017,20.474688388745985,0.06708210834275974,0.0032871130215392555,1.0139331920793175
fog_index_all,2018,20.569500382369792,0.09481199362380721,0.0046306928742281175,1.1087451857031247
fog_index_all,2019,20.56574815632653,-0.0037522260432609755,-0.0001824169753037378,1.1049929596598638
fog_index_all,2020,20.636855925852014,0.07110776952548292,0.0034575824319626526,1.1761007291853467
fog_index_all,2021,20.690612027943722,0.05375610209170745,0.0026048591066804216,1.2298568312770541
fog_index_all,2022,20.75517585732484,0.06456382938111815,0.003120440772555274,1.2944206606581723
fog_index_all,2023,20.831561455553235,0.07638559822839497,0.0036803156356508175,1.3708062588865673
fog_index_all,2024,20.878191541540044,0.04663008598680918,0.0022384345065203275,1.4174363448733764
fog_index_all,2025,20.88251637801653,0.004324836476484961,0.00020714612507889403,1.4217611813498614
ai_lm_positive_share_all,2006,,,,
ai_lm_positive_share_all,2007,,,,
ai_lm_positive_share_all,2008,,,,
ai_lm_positive_share_all,2009,0.04545455,,,
ai_lm_positive_share_all,2010,0.0,-0.04545455,-1.0,
ai_lm_positive_share_all,2011,0.0,0.0,,
ai_lm_positive_share_all,2012,0.0,0.0,,
ai_lm_positive_share_all,2013,0.0,0.0,,
ai_lm_positive_share_all,2014,0.019900685,0.019900685,,
ai_lm_positive_share_all,2015,0.0075974025,-0.012303282500000002,-0.6182341210867868,
ai_lm_positive_share_all,2016,0.014571855,0.0069744525,0.9180048707436521,
ai_lm_positive_share_all,2017,0.017009532424242427,0.002437677424242427,0.16728669234235632,
ai_lm_positive_share_all,2018,0.022877350156249997,0.00586781773200757,0.34497231232791586,
ai_lm_positive_share_all,2019,0.020711427676767674,-0.0021659224794823226,-0.09467540885151865,
ai_lm_positive_share_all,2020,0.020005957479674794,-0.0007054701970928799,-0.03406188159033656,
ai_lm_positive_share_all,2021,0.0204567575,0.0004508000203252045,0.022533288935718186,
ai_lm_positive_share_all,2022,0.019176629041916166,-0.0012801284580838332,-0.06257729056444225,
ai_lm_positive_share_all,2023,0.015607392905198778,-0.0035692361367173873,-0.1861242728800652,
ai_lm_positive_share_all,2024,0.013328781160092808,-0.00227861174510597,-0.14599566749850776,
ai_lm_positive_share_all,2025,0.013919404401709403,0.000590623241616595,0.0443118717700128,
ai_lm_positive_share_disclosers,2006,,,,
ai_lm_positive_share_disclosers,2007,,,,
ai_lm_positive_share_disclosers,2008,,,,
ai_lm_positive_share_disclosers,2009,0.04545455,,,
ai_lm_positive_share_disclosers,2010,0.0,-0.04545455,-1.0,
ai_lm_positive_share_disclosers,2011,0.0,0.0,,
ai_lm_positive_share_disclosers,2012,0.0,0.0,,
ai_lm_positive_share_disclosers,2013,0.0,0.0,,
ai_lm_positive_share_disclosers,2014,0.019900685,0.019900685,,
ai_lm_positive_share_disclosers,2015,0.0075974025,-0.012303282500000002,-0.6182341210867868,
ai_lm_positive_share_disclosers,2016,0.014571855,0.0069744525,0.9180048707436521,
ai_lm_positive_share_disclosers,2017,0.017009532424242423,0.0024376774242424234,0.1672866923423561,
ai_lm_positive_share_disclosers,2018,0.02287735015625,0.005867817732007577,0.3449723123279163,
ai_lm_positive_share_disclosers,2019,0.02071142767676768,-0.002165922479482319,-0.09467540885151848,
ai_lm_positive_share_disclosers,2020,0.0200059574796748,-0.0007054701970928799,-0.034061881590336546,
ai_lm_positive_share_disclosers,2021,0.0204567575,0.0004508000203251976,0.02253328893571783,
ai_lm_positive_share_disclosers,2022,0.019176629041916166,-0.0012801284580838332,-0.06257729056444225,
ai_lm_positive_share_disclosers,2023,0.015607392905198778,-0.0035692361367173873,-0.1861242728800652,
ai_lm_positive_share_disclosers,2024,0.013328781160092807,-0.0022786117451059715,-0.14599566749850787,
ai_lm_positive_share_disclosers,2025,0.013919404401709403,0.0005906232416165967,0.04431187177001294,
ai_lm_negative_share_all,2006,,,,
ai_lm_negative_share_all,2007,,,,
ai_lm_negative_share_all,2008,,,,
ai_lm_negative_share_all,2009,0.0,,,
ai_lm_negative_share_all,2010,0.0,0.0,,
ai_lm_negative_share_all,2011,0.0,0.0,,
ai_lm_negative_share_all,2012,0.0,0.0,,
ai_lm_negative_share_all,2013,0.016666665,0.016666665,,
ai_lm_negative_share_all,2014,0.014285715,-0.0023809500000000015,-0.14285701428570152,
ai_lm_negative_share_all,2015,0.0222943725,0.0080086575,0.5606059969697003,
ai_lm_negative_share_all,2016,0.004542059,-0.0177523135,-0.7962688117819866,
ai_lm_negative_share_all,2017,0.005751244545454545,0.001209185545454545,0.26621969143389485,
ai_lm_negative_share_all,2018,0.00579356984375,4.2325298295454485e-05,0.007359328569832069,
ai_lm_negative_share_all,2019,0.009024504747474748,0.0032309349037247482,0.5576760082059291,
ai_lm_negative_share_all,2020,0.010114417723577237,0.001089912976102489,0.12077260820406463,
ai_lm_negative_share_all,2021,0.010528111666666666,0.00041369394308942917,0.04090140969015813,
ai_lm_negative_share_all,2022,0.012212874790419163,0.0016847631237524967,0.16002519512465563,
ai_lm_negative_share_all,2023,0.02962390740061162,0.01741103261019246,1.4256293386264127,
ai_lm_negative_share_all,2024,0.0357157935962877,0.006091886195676081,0.20564087354493643,
ai_lm_negative_share_all,2025,0.03719279844017095,0.001477004843883245,0.04135438961761625,
ai_lm_negative_share_disclosers,2006,,,,
ai_lm_negative_share_disclosers,2007,,,,
